id,lat,lon,aqi,pm25,pm10,no2,so2,co,o3,temp_c,humidity,wind_speed,wind_deg,weather_desc,roads,industrial,farmland,dump
pt_01787,21.11853,84.273457,94.0,94.0,61.0,8.4,7.6,5.6,10.9,26.12,25.0,2.69,309.0,clear sky,0,0,0,0
pt_01788,21.11853,84.514204,154.0,154.0,90.0,19.4,34.9,14.0,7.7,26.72,24.0,2.08,260.0,clear sky,0,0,0,0
pt_01789,21.11853,84.754951,154.0,154.0,90.0,19.4,34.9,14.0,7.7,26.91,25.0,0.17,350.0,clear sky,0,0,0,0
pt_01790,21.11853,84.995698,154.0,154.0,90.0,19.4,34.9,14.0,7.7,26.67,27.0,1.18,350.0,clear sky,2,0,0,0
pt_01791,21.11853,85.236445,154.0,154.0,90.0,19.4,34.9,14.0,7.7,26.45,27.0,1.89,301.0,clear sky,1,0,0,0
pt_01792,21.11853,85.477192,154.0,154.0,90.0,19.4,34.9,14.0,7.7,26.22,28.0,2.42,274.0,clear sky,0,0,0,0
pt_01793,21.11853,85.717939,154.0,154.0,90.0,19.4,34.9,14.0,7.7,25.19,29.0,1.86,227.0,clear sky,0,0,0,0
pt_01794,21.11853,85.958687,154.0,154.0,90.0,19.4,34.9,14.0,7.7,27.55,25.0,0.51,63.0,clear sky,0,0,0,0
pt_01795,21.11853,86.199434,154.0,154.0,90.0,19.4,34.9,14.0,7.7,27.64,24.0,0.76,79.0,clear sky,3,0,0,0
pt_01796,21.11853,86.440181,154.0,154.0,90.0,19.4,34.9,14.0,7.7,27.35,24.0,0.64,58.0,clear sky,1,0,0,0
pt_01797,21.11853,86.680928,154.0,154.0,90.0,19.4,34.9,14.0,7.7,27.01,24.0,2.01,75.0,clear sky,0,0,0,0
pt_01798,21.343108,70.072315,160.0,160.0,88.0,12.0,2.2,3.4,21.4,29.81,20.0,2.01,258.0,clear sky,0,0,0,0
pt_01799,21.343108,70.313429,90.0,90.0,70.0,7.9,17.5,4.6,26.4,31.88,13.0,1.42,29.0,clear sky,0,0,0,0
pt_01800,21.343108,70.554543,90.0,90.0,70.0,7.9,17.5,4.6,26.4,31.06,15.0,2.51,50.0,clear sky,0,0,0,0
pt_01801,21.343108,70.795656,90.0,90.0,70.0,7.9,17.5,4.6,26.4,30.56,15.0,2.99,63.0,clear sky,3,0,0,0
pt_01802,21.343108,71.03677,90.0,90.0,70.0,7.9,17.5,4.6,26.4,30.07,15.0,3.43,56.0,clear sky,0,0,0,0
pt_01803,21.343108,71.277884,90.0,90.0,70.0,7.9,17.5,4.6,26.4,30.73,14.0,3.75,45.0,clear sky,0,0,0,0
pt_01804,21.343108,71.518998,90.0,90.0,70.0,7.9,17.5,4.6,26.4,30.88,12.0,4.12,46.0,clear sky,0,0,0,0
pt_01805,21.343108,71.760112,90.0,90.0,70.0,7.9,17.5,4.6,26.4,30.0,12.0,4.27,55.0,clear sky,0,0,0,0
pt_01806,21.343108,72.001226,90.0,90.0,70.0,7.9,17.5,4.6,26.4,29.16,16.0,4.67,54.0,clear sky,0,0,0,0
pt_01807,21.343108,72.724568,90.0,90.0,70.0,7.9,17.5,4.6,26.4,30.21,21.0,3.33,26.0,clear sky,21,0,0,0
pt_01808,21.343108,72.965682,90.0,90.0,70.0,7.9,17.5,4.6,26.4,31.6,13.0,3.17,52.0,clear sky,13,0,0,0
pt_01809,21.343108,73.206796,90.0,90.0,70.0,7.9,17.5,4.6,26.4,31.4,14.0,3.43,56.0,clear sky,5,0,2,0
pt_01810,21.343108,73.44791,90.0,90.0,70.0,7.9,17.5,4.6,26.4,30.37,14.0,4.1,69.0,clear sky,1,0,0,0
pt_01811,21.343108,73.689024,90.0,90.0,70.0,7.9,17.5,4.6,26.4,30.22,14.0,4.52,65.0,clear sky,0,0,0,0
pt_01812,21.343108,73.930138,90.0,90.0,70.0,7.9,17.5,4.6,26.4,30.3,13.0,4.18,66.0,clear sky,0,0,0,0
pt_01813,21.343108,74.171252,90.0,90.0,70.0,7.9,17.5,4.6,26.4,30.06,12.0,3.4,81.0,clear sky,27,0,0,0
pt_01814,21.343108,74.412366,90.0,90.0,70.0,7.9,17.5,4.6,26.4,29.3,12.0,2.4,101.0,clear sky,4,0,0,0
pt_01815,21.343108,74.65348,77.0,77.0,42.0,24.1,2.7,5.4,30.1,29.91,13.0,1.62,121.0,clear sky,2,0,0,0
pt_01816,21.343108,74.894594,77.0,77.0,42.0,24.1,2.7,5.4,30.1,29.64,14.0,1.16,148.0,clear sky,0,0,0,0
pt_01817,21.343108,75.135708,77.0,77.0,42.0,24.1,2.7,5.4,30.1,29.34,15.0,1.12,212.0,clear sky,0,0,0,0
pt_01818,21.343108,75.376822,77.0,77.0,42.0,24.1,2.7,5.4,30.1,28.99,15.0,0.58,193.0,clear sky,0,0,0,0
pt_01819,21.343108,75.617935,77.0,77.0,42.0,24.1,2.7,5.4,30.1,27.11,16.0,1.56,86.0,clear sky,0,0,0,0
pt_01820,21.343108,75.859049,77.0,77.0,42.0,24.1,2.7,5.4,30.1,27.57,17.0,2.55,72.0,clear sky,1,0,0,0
pt_01821,21.343108,76.100163,77.0,77.0,42.0,24.1,2.7,5.4,30.1,27.96,17.0,2.36,54.0,clear sky,0,0,0,0
pt_01822,21.343108,76.341277,77.0,77.0,42.0,24.1,2.7,5.4,30.1,28.98,17.0,2.33,28.0,clear sky,22,0,0,0
pt_01823,21.343108,76.582391,77.0,77.0,42.0,24.1,2.7,5.4,30.1,28.68,17.0,1.7,17.0,clear sky,8,0,0,0
pt_01824,21.343108,76.823505,77.0,77.0,42.0,24.1,2.7,5.4,30.1,28.26,17.0,1.32,345.0,clear sky,0,0,0,0
pt_01825,21.343108,77.064619,57.0,32.0,57.0,11.9,15.1,4.9,9.9,26.24,17.0,1.1,317.0,clear sky,0,0,0,0
pt_01826,21.343108,77.305733,57.0,32.0,57.0,11.9,15.1,4.9,9.9,26.15,18.0,1.05,137.0,clear sky,1,0,0,0
pt_01827,21.343108,77.546847,79.0,65.0,55.0,35.1,78.5,2.8,8.7,27.32,19.0,2.22,121.0,clear sky,2,0,0,0
pt_01828,21.343108,77.787961,79.0,65.0,55.0,35.1,78.5,2.8,8.7,27.19,19.0,1.79,108.0,clear sky,0,0,0,0
pt_01829,21.343108,78.029075,79.0,65.0,55.0,35.1,78.5,2.8,8.7,27.53,19.0,1.14,76.0,clear sky,1,0,0,0
pt_01830,21.343108,78.270189,79.0,65.0,55.0,35.1,78.5,2.8,8.7,27.54,18.0,1.34,42.0,clear sky,0,0,0,0
pt_01831,21.343108,78.511303,79.0,65.0,55.0,35.1,78.5,2.8,8.7,27.35,18.0,1.83,40.0,clear sky,1,0,0,0
pt_01832,21.343108,78.752417,79.0,65.0,55.0,35.1,78.5,2.8,8.7,26.47,20.0,2.23,27.0,clear sky,0,0,0,0
pt_01833,21.343108,78.993531,79.0,65.0,55.0,35.1,78.5,2.8,8.7,27.05,20.0,1.57,2.0,clear sky,3,0,0,0
pt_01834,21.343108,79.234645,79.0,65.0,55.0,35.1,78.5,2.8,8.7,27.73,19.0,0.91,47.0,clear sky,5,0,0,0
pt_01835,21.343108,79.475759,79.0,65.0,55.0,35.1,78.5,2.8,8.7,27.4,20.0,1.96,72.0,clear sky,0,0,0,0
pt_01836,21.343108,79.716873,79.0,65.0,55.0,35.1,78.5,2.8,8.7,26.54,23.0,2.47,45.0,clear sky,2,0,0,0
pt_01837,21.343108,79.957987,79.0,65.0,55.0,35.1,78.5,2.8,8.7,26.97,20.0,2.31,13.0,clear sky,0,0,0,0
pt_01838,21.343108,80.199101,129.0,129.0,60.0,7.9,3.4,4.0,4.7,26.5,21.0,2.13,11.0,clear sky,10,0,0,0
pt_01839,21.343108,80.440215,129.0,129.0,60.0,7.9,3.4,4.0,4.7,25.97,24.0,2.85,312.0,clear sky,2,0,0,0
pt_01840,21.343108,80.681328,129.0,129.0,60.0,7.9,3.4,4.0,4.7,26.1,20.0,0.73,228.0,clear sky,0,0,0,0
pt_01841,21.343108,80.922442,129.0,129.0,60.0,7.9,3.4,4.0,4.7,26.99,21.0,2.12,100.0,clear sky,1,0,0,0
pt_01842,21.343108,81.163556,129.0,129.0,60.0,7.9,3.4,4.0,4.7,26.41,21.0,1.87,63.0,clear sky,5,0,0,0
pt_01843,21.343108,81.40467,129.0,129.0,60.0,7.9,3.4,4.0,4.7,26.63,20.0,1.51,17.0,clear sky,2,0,0,0
pt_01844,21.343108,81.645784,129.0,129.0,60.0,7.9,3.4,4.0,4.7,27.27,21.0,1.03,310.0,haze,0,0,0,0
pt_01845,21.343108,81.886898,129.0,129.0,60.0,7.9,3.4,4.0,4.7,27.18,19.0,2.32,4.0,clear sky,1,0,0,0
pt_01846,21.343108,82.128012,78.0,78.0,53.0,8.0,6.2,4.4,,26.12,21.0,2.17,3.0,clear sky,1,0,0,0
pt_01847,21.343108,82.369126,78.0,78.0,53.0,8.0,6.2,4.4,,25.11,22.0,2.21,351.0,clear sky,0,0,0,0
pt_01848,21.343108,82.61024,78.0,78.0,53.0,8.0,6.2,4.4,,26.33,21.0,2.45,358.0,clear sky,2,0,0,0
pt_01849,21.343108,82.851354,78.0,78.0,53.0,8.0,6.2,4.4,,25.98,23.0,2.31,7.0,clear sky,1,0,0,0
pt_01850,21.343108,83.092468,94.0,94.0,61.0,8.4,7.6,5.6,10.9,25.93,25.0,1.97,352.0,clear sky,0,0,0,0
pt_01851,21.343108,83.333582,94.0,94.0,61.0,8.4,7.6,5.6,10.9,26.08,24.0,1.91,345.0,clear sky,0,0,0,0
pt_01852,21.343108,83.574696,94.0,94.0,61.0,8.4,7.6,5.6,10.9,26.57,23.0,1.78,341.0,clear sky,4,3,0,0
pt_01853,21.343108,83.81581,94.0,94.0,61.0,8.4,7.6,5.6,10.9,25.87,25.0,1.73,2.0,clear sky,0,0,0,0
pt_01854,21.343108,84.056924,94.0,94.0,61.0,8.4,7.6,5.6,10.9,22.9,29.0,2.24,336.0,clear sky,0,0,0,0
pt_01855,21.343108,84.298038,94.0,94.0,61.0,8.4,7.6,5.6,10.9,25.78,24.0,2.88,310.0,clear sky,0,0,0,0
pt_01856,21.343108,84.539152,154.0,154.0,90.0,19.4,34.9,14.0,7.7,24.42,23.0,2.43,317.0,clear sky,0,0,0,0
pt_01857,21.343108,84.780266,154.0,154.0,90.0,19.4,34.9,14.0,7.7,26.9,24.0,0.83,80.0,clear sky,0,0,0,0
pt_01858,21.343108,85.02138,154.0,154.0,90.0,19.4,34.9,14.0,7.7,26.48,27.0,0.88,334.0,clear sky,0,0,0,0
pt_01859,21.343108,85.262494,154.0,154.0,90.0,19.4,34.9,14.0,7.7,24.94,29.0,1.86,276.0,clear sky,0,0,0,0
pt_01860,21.343108,85.503608,154.0,154.0,90.0,19.4,34.9,14.0,7.7,25.91,30.0,2.14,246.0,clear sky,0,0,0,0
pt_01861,21.343108,85.744721,154.0,154.0,89.0,19.9,39.1,13.9,8.0,25.37,28.0,1.54,39.0,clear sky,0,0,0,0
pt_01862,21.343108,85.985835,154.0,154.0,89.0,19.9,39.1,13.9,8.0,26.32,26.0,2.73,6.0,clear sky,0,0,0,0
pt_01863,21.343108,86.226949,154.0,154.0,89.0,19.9,39.1,13.9,8.0,26.75,26.0,1.24,247.0,clear sky,0,0,0,0
pt_01864,21.343108,86.468063,154.0,154.0,89.0,19.9,39.1,13.9,8.0,25.63,27.0,1.48,97.0,clear sky,0,0,0,0
pt_01865,21.343108,86.709177,178.0,178.0,105.0,7.1,6.6,6.7,10.1,26.76,25.0,1.84,56.0,clear sky,0,0,0,0
pt_01866,21.567685,69.833803,200.0,200.0,149.0,11.4,2.1,3.3,21.2,28.73,30.0,2.38,265.0,clear sky,2,0,0,0
pt_01867,21.567685,70.075288,200.0,200.0,149.0,11.4,2.1,3.3,21.2,32.42,10.0,2.16,54.0,clear sky,1,0,0,0
pt_01868,21.567685,70.316774,200.0,200.0,149.0,11.4,2.1,3.3,21.2,31.12,15.0,0.97,30.0,clear sky,4,0,0,0
pt_01869,21.567685,70.55826,200.0,200.0,149.0,11.4,2.1,3.3,21.2,29.25,13.0,1.22,62.0,clear sky,0,0,0,0
pt_01870,21.567685,70.799745,89.0,89.0,68.0,7.9,17.5,4.7,25.6,31.06,13.0,3.18,72.0,clear sky,0,0,0,0
pt_01871,21.567685,71.041231,89.0,89.0,68.0,7.9,17.5,4.7,25.6,30.9,13.0,3.51,70.0,clear sky,0,0,0,0
pt_01872,21.567685,71.282717,89.0,89.0,68.0,7.9,17.5,4.7,25.6,30.77,13.0,3.76,62.0,clear sky,0,0,0,0
pt_01873,21.567685,71.524202,89.0,89.0,68.0,7.9,17.5,4.7,25.6,30.34,14.0,4.19,57.0,clear sky,3,0,0,0
pt_01874,21.567685,71.765688,89.0,89.0,68.0,7.9,17.5,4.7,25.6,29.77,15.0,4.34,56.0,clear sky,1,0,0,0
pt_01875,21.567685,72.007174,89.0,89.0,68.0,7.9,17.5,4.7,25.6,28.36,17.0,4.15,55.0,clear sky,1,0,0,0
pt_01876,21.567685,72.248659,89.0,89.0,68.0,7.9,17.5,4.7,25.6,25.6,31.0,3.47,24.0,clear sky,3,0,0,0
pt_01877,21.567685,72.973116,89.0,89.0,68.0,7.9,17.5,4.7,25.6,30.56,18.0,2.68,48.0,clear sky,1,0,0,0
pt_01878,21.567685,73.214602,89.0,89.0,68.0,7.9,17.5,4.7,25.6,30.76,15.0,2.58,59.0,clear sky,0,0,0,0
pt_01879,21.567685,73.456088,89.0,89.0,68.0,7.9,17.5,4.7,25.6,29.76,16.0,2.67,88.0,clear sky,2,0,0,0
pt_01880,21.567685,73.697573,89.0,89.0,68.0,7.9,17.5,4.7,25.6,29.08,16.0,3.09,97.0,clear sky,1,0,0,0
pt_01881,21.567685,73.939059,89.0,89.0,68.0,7.9,17.5,4.7,25.6,29.59,15.0,3.08,93.0,clear sky,0,0,0,0
pt_01882,21.567685,74.180545,89.0,89.0,68.0,7.9,17.5,4.7,25.6,29.72,15.0,2.28,98.0,clear sky,0,0,0,0
pt_01883,21.567685,74.42203,75.0,75.0,41.0,25.1,2.9,5.6,29.5,29.88,14.0,1.81,145.0,clear sky,0,0,0,0
pt_01884,21.567685,74.663516,75.0,75.0,41.0,25.1,2.9,5.6,29.5,29.73,14.0,1.81,168.0,clear sky,0,0,0,0
pt_01885,21.567685,74.905002,75.0,75.0,41.0,25.1,2.9,5.6,29.5,29.02,13.0,0.84,155.0,clear sky,0,0,0,0
pt_01886,21.567685,75.146487,75.0,75.0,41.0,25.1,2.9,5.6,29.5,28.58,13.0,1.38,53.0,clear sky,1,0,0,0
pt_01887,21.567685,75.387973,75.0,75.0,41.0,25.1,2.9,5.6,29.5,27.44,15.0,2.76,35.0,clear sky,1,0,0,0
pt_01888,21.567685,75.629459,75.0,75.0,41.0,25.1,2.9,5.6,29.5,27.85,16.0,3.0,30.0,clear sky,0,0,0,0
pt_01889,21.567685,75.870944,75.0,75.0,41.0,25.1,2.9,5.6,29.5,26.65,17.0,2.55,44.0,clear sky,1,0,0,0
pt_01890,21.567685,76.11243,75.0,75.0,41.0,25.1,2.9,5.6,29.5,26.32,17.0,2.35,57.0,clear sky,0,0,0,0
pt_01891,21.567685,76.353916,75.0,75.0,41.0,25.1,2.9,5.6,29.5,27.36,17.0,2.11,49.0,clear sky,9,0,0,0
pt_01892,21.567685,76.595401,75.0,75.0,41.0,25.1,2.9,5.6,29.5,28.01,17.0,1.95,32.0,clear sky,2,0,0,0
pt_01893,21.567685,76.836887,79.0,79.0,51.0,9.9,5.5,6.7,14.4,28.14,18.0,2.17,18.0,clear sky,0,0,0,0
pt_01894,21.567685,77.078373,176.0,176.0,97.0,30.7,57.9,3.1,14.4,28.0,18.0,3.24,356.0,clear sky,2,0,0,0
pt_01895,21.567685,77.319858,176.0,176.0,97.0,30.7,57.9,3.1,14.4,27.29,15.0,3.13,352.0,clear sky,0,0,0,0
pt_01896,21.567685,77.561344,176.0,176.0,97.0,30.7,57.9,3.1,14.4,25.67,16.0,1.77,34.0,clear sky,0,0,0,0
pt_01897,21.567685,77.80283,79.0,65.0,55.0,35.1,78.5,2.8,8.7,25.7,18.0,1.17,93.0,clear sky,0,0,0,0
pt_01898,21.567685,78.044315,79.0,65.0,55.0,35.1,78.5,2.8,8.7,26.28,19.0,1.57,141.0,clear sky,0,0,0,0
pt_01899,21.567685,78.285801,79.0,65.0,55.0,35.1,78.5,2.8,8.7,26.61,18.0,1.4,126.0,clear sky,1,0,0,0
pt_01900,21.567685,78.527287,79.0,65.0,55.0,35.1,78.5,2.8,8.7,26.61,18.0,1.44,60.0,clear sky,1,0,0,0
pt_01901,21.567685,78.768772,79.0,65.0,55.0,35.1,78.5,2.8,8.7,26.92,20.0,1.06,14.0,clear sky,0,0,0,0
pt_01902,21.567685,79.010258,79.0,65.0,55.0,35.1,78.5,2.8,8.7,27.53,20.0,1.28,355.0,clear sky,2,0,0,0
pt_01903,21.567685,79.251744,79.0,65.0,55.0,35.1,78.5,2.8,8.7,27.53,18.0,1.14,17.0,clear sky,1,0,0,0
pt_01904,21.567685,79.493229,79.0,65.0,55.0,35.1,78.5,2.8,8.7,27.64,18.0,1.56,52.0,clear sky,0,0,0,0
pt_01905,21.567685,79.734715,79.0,65.0,55.0,35.1,78.5,2.8,8.7,27.1,20.0,1.93,59.0,clear sky,1,0,0,0
pt_01906,21.567685,79.976201,79.0,65.0,55.0,35.1,78.5,2.8,8.7,26.61,22.0,1.77,22.0,clear sky,1,0,0,0
pt_01907,21.567685,80.217686,128.0,128.0,58.0,7.9,3.3,4.0,4.3,26.12,24.0,1.93,327.0,clear sky,0,0,0,0
pt_01908,21.567685,80.459172,128.0,128.0,58.0,7.9,3.3,4.0,4.3,26.38,24.0,2.92,279.0,clear sky,1,0,0,0
pt_01909,21.567685,80.700658,128.0,128.0,58.0,7.9,3.3,4.0,4.3,27.95,16.0,0.22,330.0,clear sky,0,0,0,0
pt_01910,21.567685,80.942143,128.0,128.0,58.0,7.9,3.3,4.0,4.3,25.4,21.0,2.74,104.0,clear sky,0,0,0,0
pt_01911,21.567685,81.183629,128.0,128.0,58.0,7.9,3.3,4.0,4.3,25.98,22.0,2.32,101.0,clear sky,0,0,0,0
pt_01912,21.567685,81.425115,128.0,128.0,58.0,7.9,3.3,4.0,4.3,26.74,20.0,1.1,53.0,clear sky,2,0,0,0
pt_01913,21.567685,81.6666,128.0,128.0,58.0,7.9,3.3,4.0,4.3,26.64,20.0,1.54,23.0,clear sky,0,0,0,0
pt_01914,21.567685,81.908086,78.0,78.0,53.0,8.1,6.2,4.7,,26.44,19.0,2.16,7.0,clear sky,0,0,0,0
pt_01915,21.567685,82.149572,78.0,78.0,53.0,8.1,6.2,4.7,,26.15,21.0,1.88,5.0,clear sky,3,0,0,0
pt_01916,21.567685,82.391057,78.0,78.0,53.0,8.1,6.2,4.7,,26.01,22.0,1.68,359.0,clear sky,1,0,0,0
pt_01917,21.567685,82.632543,78.0,78.0,53.0,8.1,6.2,4.7,,25.33,21.0,2.19,351.0,clear sky,1,0,0,0
pt_01918,21.567685,82.874028,78.0,78.0,53.0,8.1,6.2,4.7,,25.96,22.0,2.19,350.0,clear sky,0,0,0,0
pt_01919,21.567685,83.115514,94.0,94.0,61.0,8.4,7.6,5.6,10.9,26.05,23.0,1.9,341.0,clear sky,0,0,0,0
pt_01920,21.567685,83.357,94.0,94.0,61.0,8.4,7.6,5.6,10.9,26.2,23.0,1.86,332.0,clear sky,0,0,0,0
pt_01921,21.567685,83.598485,94.0,94.0,61.0,8.4,7.6,5.6,10.9,23.61,26.0,1.4,335.0,clear sky,0,0,0,0
pt_01922,21.567685,83.839971,94.0,94.0,61.0,8.4,7.6,5.6,10.9,23.53,31.0,0.87,342.0,clear sky,0,0,0,0
pt_01923,21.567685,84.081457,94.0,94.0,61.0,8.4,7.6,5.6,10.9,23.61,31.0,1.2,302.0,clear sky,1,0,0,0
pt_01924,21.567685,84.322942,94.0,94.0,61.0,8.4,7.6,5.6,10.9,25.37,25.0,2.47,321.0,clear sky,0,0,0,0
pt_01925,21.567685,84.564428,94.0,94.0,61.0,8.4,7.6,5.6,10.9,24.2,27.0,2.82,313.0,clear sky,0,0,0,0
pt_01926,21.567685,84.805914,154.0,154.0,89.0,19.9,39.1,13.9,8.0,27.13,23.0,0.48,311.0,clear sky,0,0,0,0
pt_01927,21.567685,85.047399,154.0,154.0,89.0,19.9,39.1,13.9,8.0,25.79,27.0,1.11,348.0,clear sky,0,0,0,0
pt_01928,21.567685,85.288885,154.0,154.0,89.0,19.9,39.1,13.9,8.0,22.7,29.0,2.35,268.0,clear sky,0,0,0,0
pt_01929,21.567685,85.530371,154.0,154.0,89.0,19.9,39.1,13.9,8.0,24.13,28.0,0.12,228.0,clear sky,0,0,0,0
pt_01930,21.567685,85.771856,154.0,154.0,89.0,19.9,39.1,13.9,8.0,24.6,28.0,2.87,20.0,clear sky,3,0,0,0
pt_01931,21.567685,86.013342,154.0,154.0,89.0,19.9,39.1,13.9,8.0,25.27,29.0,2.96,340.0,clear sky,0,0,0,0
pt_01932,21.567685,86.254828,154.0,154.0,89.0,19.9,39.1,13.9,8.0,25.05,27.0,1.99,271.0,clear sky,0,0,0,0
pt_01933,21.567685,86.496313,154.0,154.0,89.0,19.9,39.1,13.9,8.0,26.14,29.0,2.37,89.0,clear sky,0,0,0,0
pt_01934,21.567685,86.737799,178.0,178.0,105.0,7.1,6.6,6.7,10.1,26.73,26.0,2.24,20.0,clear sky,1,0,0,0
pt_01935,21.567685,86.979285,178.0,178.0,105.0,7.1,6.6,6.7,10.1,27.52,21.0,2.5,11.0,clear sky,0,0,0,0
pt_01936,21.567685,87.22077,178.0,178.0,105.0,7.1,6.6,6.7,10.1,25.41,34.0,0.72,139.0,clear sky,4,0,0,0
pt_01937,21.792263,69.594576,200.0,200.0,149.0,11.4,2.1,3.3,21.2,30.82,13.0,2.34,261.0,clear sky,6,0,0,0
pt_01938,21.792263,69.836439,200.0,200.0,149.0,11.4,2.1,3.3,21.2,31.91,8.0,2.13,59.0,clear sky,11,0,0,0
pt_01939,21.792263,70.078301,200.0,200.0,149.0,11.4,2.1,3.3,21.2,30.74,13.0,1.71,49.0,clear sky,1,0,0,0
pt_01940,21.792263,70.320163,200.0,200.0,149.0,11.4,2.1,3.3,21.2,31.7,12.0,1.9,48.0,clear sky,0,0,0,0
pt_01941,21.792263,70.562025,200.0,200.0,149.0,11.4,2.1,3.3,21.2,31.81,12.0,2.14,53.0,clear sky,29,0,0,0
pt_01942,21.792263,70.803888,200.0,200.0,149.0,11.4,2.1,3.3,21.2,31.64,12.0,2.72,69.0,clear sky,0,0,0,0
pt_01943,21.792263,71.04575,200.0,200.0,149.0,11.4,2.1,3.3,21.2,30.96,13.0,3.4,73.0,clear sky,2,0,0,0
pt_01944,21.792263,71.287612,200.0,200.0,149.0,11.4,2.1,3.3,21.2,30.34,13.0,3.83,67.0,clear sky,0,0,0,0
pt_01945,21.792263,71.529474,89.0,89.0,68.0,7.9,17.5,4.7,25.6,30.45,13.0,4.04,64.0,clear sky,1,0,0,0
pt_01946,21.792263,71.771337,89.0,89.0,68.0,7.9,17.5,4.7,25.6,30.23,14.0,4.27,66.0,clear sky,0,0,0,0
pt_01947,21.792263,72.013199,89.0,89.0,68.0,7.9,17.5,4.7,25.6,29.07,17.0,3.9,65.0,clear sky,0,0,0,0
pt_01948,21.792263,72.738786,89.0,89.0,68.0,7.9,17.5,4.7,25.6,30.24,18.0,3.05,57.0,clear sky,10,0,0,0
pt_01949,21.792263,72.980648,89.0,89.0,68.0,7.9,17.5,4.7,25.6,30.29,17.0,2.74,47.0,clear sky,0,0,0,0
pt_01950,21.792263,73.22251,89.0,89.0,68.0,7.9,17.5,4.7,25.6,30.33,18.0,2.48,358.0,clear sky,1,0,0,0
pt_01951,21.792263,73.464372,89.0,89.0,68.0,7.9,17.5,4.7,25.6,30.25,16.0,2.48,339.0,clear sky,0,0,0,0
pt_01952,21.792263,73.706235,89.0,89.0,68.0,7.9,17.5,4.7,25.6,30.31,15.0,1.98,325.0,clear sky,0,0,0,0
pt_01953,21.792263,73.948097,89.0,89.0,68.0,7.9,17.5,4.7,25.6,29.05,15.0,0.48,57.0,clear sky,0,0,0,0
pt_01954,21.792263,74.189959,89.0,89.0,68.0,7.9,17.5,4.7,25.6,28.38,15.0,1.07,126.0,clear sky,1,0,0,0
pt_01955,21.792263,74.431821,75.0,75.0,41.0,25.1,2.9,5.6,29.5,27.05,14.0,1.35,130.0,clear sky,0,0,0,0
pt_01956,21.792263,74.673684,75.0,75.0,41.0,25.1,2.9,5.6,29.5,28.03,13.0,2.74,58.0,clear sky,0,0,0,0
pt_01957,21.792263,74.915546,75.0,75.0,41.0,25.1,2.9,5.6,29.5,28.39,13.0,3.98,50.0,clear sky,0,0,0,0
pt_01958,21.792263,75.157408,75.0,75.0,41.0,25.1,2.9,5.6,29.5,28.26,15.0,3.59,56.0,clear sky,0,0,0,0
pt_01959,21.792263,75.39927,75.0,75.0,41.0,25.1,2.9,5.6,29.5,28.18,15.0,2.93,56.0,clear sky,0,0,0,0
pt_01960,21.792263,75.641133,75.0,75.0,41.0,25.1,2.9,5.6,29.5,28.49,15.0,2.69,47.0,clear sky,0,0,0,0
pt_01961,21.792263,75.882995,75.0,75.0,41.0,25.1,2.9,5.6,29.5,28.65,15.0,2.55,44.0,clear sky,1,0,0,0
pt_01962,21.792263,76.124857,75.0,75.0,41.0,25.1,2.9,5.6,29.5,27.68,16.0,2.35,44.0,clear sky,2,0,0,0
pt_01963,21.792263,76.366719,75.0,75.0,41.0,25.1,2.9,5.6,29.5,27.85,17.0,2.25,36.0,clear sky,23,0,0,0
pt_01964,21.792263,76.608582,79.0,79.0,51.0,9.9,5.5,6.7,14.4,28.05,18.0,2.23,21.0,clear sky,1,0,0,0
pt_01965,21.792263,76.850444,50.0,50.0,46.0,2.7,20.9,2.2,9.8,27.9,18.0,2.13,12.0,clear sky,0,0,0,0
pt_01966,21.792263,77.092306,176.0,176.0,97.0,30.7,57.9,3.1,14.4,27.26,18.0,1.88,18.0,clear sky,0,0,0,0
pt_01967,21.792263,77.334168,176.0,176.0,97.0,30.7,57.9,3.1,14.4,28.19,17.0,2.03,18.0,clear sky,0,0,0,0
pt_01968,21.792263,77.576031,176.0,176.0,97.0,30.7,57.9,3.1,14.4,27.49,17.0,2.42,18.0,clear sky,0,0,0,0
pt_01969,21.792263,77.817893,176.0,176.0,97.0,30.7,57.9,3.1,14.4,27.03,17.0,2.45,12.0,clear sky,0,0,0,0
pt_01970,21.792263,78.059755,79.0,65.0,55.0,35.1,78.5,2.8,8.7,25.59,18.0,1.62,12.0,clear sky,0,0,0,0
pt_01971,21.792263,78.301617,79.0,65.0,55.0,35.1,78.5,2.8,8.7,25.09,18.0,1.46,50.0,clear sky,0,0,0,0
pt_01972,21.792263,78.54348,79.0,65.0,55.0,35.1,78.5,2.8,8.7,25.52,19.0,1.22,49.0,clear sky,0,0,0,0
pt_01973,21.792263,78.785342,79.0,65.0,55.0,35.1,78.5,2.8,8.7,27.52,19.0,0.24,270.0,clear sky,0,0,0,0
pt_01974,21.792263,79.027204,79.0,65.0,55.0,35.1,78.5,2.8,8.7,25.7,20.0,1.61,48.0,clear sky,0,0,0,0
pt_01975,21.792263,79.269066,79.0,65.0,55.0,35.1,78.5,2.8,8.7,26.01,20.0,1.85,28.0,clear sky,0,0,0,0
pt_01976,21.792263,79.510929,79.0,65.0,55.0,35.1,78.5,2.8,8.7,26.75,20.0,2.14,17.0,clear sky,8,0,0,0
pt_01977,21.792263,79.752791,79.0,65.0,55.0,35.1,78.5,2.8,8.7,25.63,21.0,2.13,19.0,clear sky,6,0,0,0
