city,latitude,longitude,PM25 AQ,PM25 AQI Category,PM10 AQ,PM10 AQI Category,CO AQ,CO AQI Category,NO2 AQ,NO2 AQI Category,SO2 AQ,SO2 AQI Category,O3 AQ,O3 AQI Category,AQI
Chengannur,9.3178608,76.6139049,66.2,Satisfactory,72.47,Satisfactory,229.44,Poor,0.74,Good,2.53,Good,127.02,Moderate,4
Thiruvalla,9.3867448,76.5762652,68.88,Satisfactory,75.42,Satisfactory,235.39,Poor,0.75,Good,2.6,Good,128.13,Moderate,4
Beypore,11.1790668,75.8101768,67.69,Satisfactory,75.6,Satisfactory,235.99,Poor,0.92,Good,3.85,Good,135.35,Moderate,4
Jintur,19.6060365,76.6889565,62.85,Satisfactory,68.62,Satisfactory,307.08,Very Poor,7.81,Good,6.53,Good,83.82,Satisfactory,4
Purusottampuram,17.5030386,82.7925833,166.2,Moderate,176.58,Moderate,490.4,Severe,3.36,Good,7.92,Good,151.85,Moderate,5
Jammu,32.7185614,74.8580917,85.41,Satisfactory,121.36,Moderate,1090.97,Severe,25.79,Good,6.31,Good,79.74,Satisfactory,5
Gandepalli,17.1391904,81.9579411,168.23,Moderate,179.37,Moderate,505.05,Severe,3.17,Good,8.03,Good,142.61,Moderate,5
Manamelkudi,10.0419221,79.229987,21.4,Good,28.22,Good,164.87,Moderate,1.73,Good,2.77,Good,96.48,Satisfactory,2
Pydibheemavaram,18.1431564,83.6287585,160.22,Moderate,169.47,Moderate,490.56,Severe,1.87,Good,4.88,Good,150.74,Moderate,5
Chhapar,27.8178069,74.4427888,136.23,Moderate,186.86,Moderate,506.49,Severe,8.08,Good,6.27,Good,106.97,Moderate,5
Jayal,27.2220563,74.1850347,116.91,Moderate,168.16,Moderate,528.05,Severe,15.87,Good,5.03,Good,85.67,Satisfactory,5
Parjang,20.9224679,85.3170924,280.45,Poor,296.7,Poor,802.49,Severe,10.93,Good,4.73,Good,97.78,Satisfactory,5
Biswanathpur,20.8499754,85.2101473,280.45,Poor,296.7,Poor,802.49,Severe,10.93,Good,4.73,Good,97.78,Satisfactory,5
Rengali,21.6261642,84.0459823,303.04,Very Poor,322.22,Very Poor,737.38,Severe,9.27,Good,18.83,Good,125.08,Moderate,5
Panaji,15.4989946,73.8282141,36.55,Good,41.14,Good,209.88,Poor,0.65,Good,1.19,Good,120.83,Moderate,3
Sangarul,16.6832988,74.092164,113.58,Moderate,120.2,Moderate,364.21,Very Poor,2.36,Good,3.89,Good,154.59,Moderate,5
Calangute,15.545594,73.7646182,39.53,Good,44.89,Good,215.59,Poor,0.67,Good,1.39,Good,120.59,Moderate,3
Thisayanvilai,8.3355721,77.8668199,23.68,Good,33.83,Good,145.67,Moderate,1.01,Good,2.68,Good,103.42,Moderate,3
Chirkunda,23.7451314,86.7869794,369.61,Very Poor,398.69,Very Poor,1247.92,Severe,21.05,Good,21.95,Good,88.19,Satisfactory,5
Bhilad,20.2753937,72.8814029,120.87,Moderate,136.34,Moderate,498.83,Severe,10.58,Good,18.5,Good,150.44,Moderate,5
Makhinga,21.1362096,72.966032,93.12,Satisfactory,100.1,Moderate,393.35,Very Poor,12.79,Good,32.89,Good,119.25,Moderate,5
Amadpore,21.0019743,72.9682636,93.12,Satisfactory,100.1,Moderate,393.35,Very Poor,12.79,Good,32.89,Good,119.25,Moderate,5
Garhi Manikpur,25.7637888,81.4118044,146.02,Moderate,156.27,Moderate,650.95,Severe,14.99,Good,3.46,Good,67.42,Satisfactory,5
Sojat,25.9245937,73.6652394,130.33,Moderate,221.09,Poor,431.38,Severe,8.39,Good,4.98,Good,105.11,Moderate,5
Dankuni,22.6820899,88.2907444,396.57,Very Poor,420.92,Severe,1174.95,Severe,8.51,Good,32.59,Good,199.2,Moderate,5
Gharsana,29.0231819,73.0742912,150.77,Moderate,234.73,Poor,709.24,Severe,3.5,Good,2.05,Good,96.25,Satisfactory,5
Rupa,27.2038979,92.3998289,51.52,Satisfactory,65.34,Satisfactory,569.3,Severe,18.24,Good,4.27,Good,48.33,Good,4
Chongkham,27.8091598,96.0327786,50.86,Satisfactory,54.94,Satisfactory,403.51,Severe,5.52,Good,0.73,Good,27.16,Good,4
Namsai,27.6658391,95.861432,46.36,Good,50.28,Satisfactory,380.17,Very Poor,5.64,Good,0.76,Good,27.96,Good,3
Jonai,27.8291446,95.2234184,33.94,Good,41.83,Good,376.15,Very Poor,13.71,Good,1.66,Good,29.22,Good,3
Mebo,28.1674961,95.4234708,36.16,Good,46.08,Good,435.16,Severe,18.04,Good,2.01,Good,28.15,Good,3
Dumas,21.0878845,72.712561,103.96,Moderate,111.12,Moderate,394.64,Very Poor,10.38,Good,33.7,Good,127.76,Moderate,5
Rajim,20.9684716,81.8796833,149.07,Moderate,155.51,Moderate,385.03,Very Poor,3.4,Good,6.01,Good,98.26,Satisfactory,5
Pithapuram,17.1133426,82.2543331,155.9,Moderate,165.73,Moderate,454.02,Severe,1.39,Good,7.23,Good,157.36,Moderate,5
Mughalsarai,25.2807327,83.1251282,139.77,Moderate,149.68,Moderate,588.78,Severe,7.12,Good,3.98,Good,85.73,Satisfactory,5
Kinnigoli,13.0637099,74.8479742,65.0,Satisfactory,70.15,Satisfactory,274.03,Poor,0.63,Good,1.17,Good,127.05,Moderate,4
Kallidaikurichchi,8.6835764,77.4637421,38.9,Good,49.53,Good,176.74,Moderate,1.72,Good,3.43,Good,115.95,Moderate,3
Sujangarh,27.7018278,74.468707,123.52,Moderate,171.66,Moderate,476.56,Severe,7.99,Good,5.72,Good,103.01,Moderate,5
Didwana,27.4029944,74.577845,110.81,Moderate,156.45,Moderate,446.72,Severe,7.89,Good,5.18,Good,99.06,Satisfactory,5
Phagi,26.5769773,75.5586964,95.1,Satisfactory,133.35,Moderate,399.72,Very Poor,13.84,Good,4.55,Good,84.21,Satisfactory,5
Malpura,26.2888019,75.3729774,86.52,Satisfactory,120.86,Moderate,387.08,Very Poor,13.37,Good,4.09,Good,79.29,Satisfactory,5
Sambhar,26.9110014,75.1848367,81.83,Satisfactory,127.77,Moderate,348.44,Very Poor,8.55,Good,5.11,Good,90.65,Satisfactory,5
Chaksu,26.6059831,75.9430338,112.57,Moderate,154.52,Moderate,464.11,Severe,17.23,Good,4.93,Good,82.42,Satisfactory,5
Kiriburu,22.1052858,85.2946667,380.83,Very Poor,398.86,Very Poor,775.74,Severe,7.87,Good,6.68,Good,69.71,Satisfactory,5
Lad Rymbai,25.369275,92.3261195,64.15,Satisfactory,79.26,Satisfactory,547.7,Severe,18.89,Good,3.26,Good,49.66,Good,4
Bangaon,23.0434655,88.8317765,377.28,Very Poor,435.84,Severe,1814.84,Severe,42.66,Good,35.74,Good,107.6,Moderate,5
Kanina Khas,28.3302472,76.3091414,177.13,Moderate,232.36,Poor,771.84,Severe,16.74,Good,7.07,Good,100.4,Moderate,5
Singhana,28.0980168,75.8365734,205.49,Poor,271.5,Poor,797.04,Severe,14.76,Good,6.79,Good,113.54,Moderate,5
Narayanpatna,18.8789148,83.1681889,191.73,Moderate,203.43,Poor,528.52,Severe,6.92,Good,8.1,Good,96.47,Satisfactory,5
Mahendragarh,28.265912,76.1514755,190.56,Moderate,250.24,Poor,777.68,Severe,15.36,Good,6.9,Good,106.63,Moderate,5
Nangal Chaudhri,27.89058,76.1107826,166.94,Moderate,226.89,Poor,708.58,Severe,15.85,Good,6.27,Good,101.63,Moderate,5
Narnaul,28.0438456,76.1062015,189.65,Moderate,251.56,Poor,792.5,Severe,16.28,Good,7.26,Good,106.07,Moderate,5
Manpur,24.8047161,85.0258508,197.0,Moderate,212.63,Poor,677.59,Severe,11.45,Good,7.99,Good,87.09,Satisfactory,5
Tengapani,27.7708903,95.9808556,46.36,Good,50.28,Satisfactory,380.17,Very Poor,5.64,Good,0.76,Good,27.96,Good,3
Siwani,28.9110335,75.6123447,200.99,Poor,266.2,Poor,763.97,Severe,10.77,Good,6.71,Good,114.88,Moderate,5
Kamshet,18.7629201,73.5576474,123.6,Moderate,132.04,Moderate,398.53,Very Poor,2.45,Good,7.06,Good,169.15,Moderate,5
Naidupeta,13.9090882,79.8965348,61.55,Satisfactory,71.26,Satisfactory,332.47,Very Poor,8.53,Good,4.9,Good,99.21,Satisfactory,4
Sathankulam,8.4436636,77.9153685,26.43,Good,36.83,Good,157.82,Moderate,1.71,Good,3.07,Good,103.94,Moderate,3
Mattan,33.7625855,75.2099476,51.21,Satisfactory,72.66,Satisfactory,749.2,Severe,19.63,Good,4.67,Good,79.27,Satisfactory,4
Tanur,10.9783391,75.8763569,72.35,Satisfactory,79.76,Satisfactory,244.51,Poor,0.87,Good,3.33,Good,134.81,Moderate,4
Chettippadi,11.0719508,75.8535842,67.69,Satisfactory,75.6,Satisfactory,235.99,Poor,0.92,Good,3.85,Good,135.35,Moderate,4
Supaul,26.1186598,86.6008021,238.81,Poor,265.25,Poor,1322.66,Severe,25.69,Good,6.51,Good,76.37,Satisfactory,5
Manglaur,29.7921496,77.8760645,174.29,Moderate,205.7,Poor,1194.17,Severe,33.51,Good,19.96,Good,79.22,Satisfactory,5
Maheshkhunt,25.4660038,86.6380889,228.89,Poor,248.45,Poor,1085.57,Severe,16.12,Good,4.54,Good,85.11,Satisfactory,5
Kishangarh Bas,27.8177405,76.7279416,149.66,Moderate,198.72,Moderate,733.72,Severe,22.09,Good,5.2,Good,72.19,Satisfactory,5
Tijara,27.9350861,76.8522328,146.1,Moderate,190.88,Moderate,743.67,Severe,24.37,Good,4.49,Good,60.32,Satisfactory,5
Payyanur,12.1059663,75.2073158,92.68,Satisfactory,99.64,Satisfactory,307.25,Very Poor,0.64,Good,2.21,Good,137.64,Moderate,5
Ferozepur Jhirka,27.7876802,76.9464927,149.87,Moderate,196.1,Moderate,713.27,Severe,23.26,Good,4.25,Good,64.71,Satisfactory,5
Ramgarh,27.5849727,76.8130857,153.64,Moderate,201.32,Poor,682.74,Severe,22.15,Good,4.0,Good,69.11,Satisfactory,5
Baswa,27.1500097,76.5828235,145.88,Moderate,192.51,Moderate,571.34,Severe,17.22,Good,5.63,Good,89.59,Satisfactory,5
Rajgarh,27.2368043,76.6226801,150.65,Moderate,196.53,Moderate,627.91,Severe,20.0,Good,5.46,Good,81.97,Satisfactory,5
Lachhmangarh,27.3637739,76.8581926,161.85,Moderate,203.25,Poor,668.48,Severe,22.01,Good,5.96,Good,77.53,Satisfactory,5
Kondotty,11.1457203,75.9643753,67.69,Satisfactory,75.6,Satisfactory,235.99,Poor,0.92,Good,3.85,Good,135.35,Moderate,4
Hindaun,26.7325006,77.0363121,169.21,Moderate,191.23,Moderate,624.65,Severe,19.05,Good,8.27,Good,86.96,Satisfactory,5
Sendhwa,21.6870684,75.0920315,53.47,Satisfactory,60.01,Satisfactory,316.52,Very Poor,9.63,Good,7.04,Good,79.71,Satisfactory,4
Junnar,19.2094471,73.8771937,109.04,Moderate,120.48,Moderate,505.9,Severe,13.7,Good,15.29,Good,130.8,Moderate,5
Gangapur City,26.4766906,76.7232749,158.9,Moderate,183.01,Moderate,594.7,Severe,19.37,Good,7.78,Good,78.43,Satisfactory,5
Vengara,11.0515646,75.9857052,67.69,Satisfactory,75.6,Satisfactory,235.99,Poor,0.92,Good,3.85,Good,135.35,Moderate,4
Uniara,25.9159016,76.0273172,110.2,Moderate,126.23,Moderate,451.26,Severe,14.84,Good,7.76,Good,93.87,Satisfactory,5
Kekri,25.974212,75.1545672,65.83,Satisfactory,83.46,Satisfactory,357.79,Very Poor,14.21,Good,4.41,Good,77.84,Satisfactory,4
Rajakhera,26.8971615,78.1711602,109.14,Moderate,124.17,Moderate,455.16,Severe,9.14,Good,1.99,Good,87.11,Satisfactory,5
Ambah,26.7058606,78.2301661,103.3,Moderate,117.3,Moderate,453.78,Severe,9.39,Good,2.7,Good,75.81,Satisfactory,5
Lokikere,14.3041588,75.9256057,38.79,Good,45.33,Good,395.18,Very Poor,17.3,Good,2.31,Good,57.77,Satisfactory,3
Shyagale,14.2763886,75.93684,38.79,Good,45.33,Good,395.18,Very Poor,17.3,Good,2.31,Good,57.77,Satisfactory,3
Daboh,26.0017275,78.8764639,98.68,Satisfactory,109.36,Moderate,474.47,Severe,11.33,Good,3.18,Good,59.77,Satisfactory,5
Lahar,26.1925169,78.9426117,98.68,Satisfactory,109.36,Moderate,474.47,Severe,11.33,Good,3.18,Good,59.77,Satisfactory,5
Bhind,26.5652355,78.7889864,93.76,Satisfactory,106.9,Moderate,467.0,Severe,11.46,Good,1.62,Good,57.86,Satisfactory,5
Mau,26.2613841,78.6701146,82.03,Satisfactory,92.93,Satisfactory,434.77,Severe,12.22,Good,1.43,Good,55.21,Satisfactory,5
Mahgawan,26.5002025,78.6053431,93.76,Satisfactory,106.9,Moderate,467.0,Severe,11.46,Good,1.62,Good,57.86,Satisfactory,5
Seondha,26.1537145,78.7819374,78.91,Satisfactory,88.71,Satisfactory,426.73,Severe,13.12,Good,1.83,Good,53.27,Satisfactory,5
Bamanwas,26.5582151,76.5595336,146.58,Moderate,174.64,Moderate,549.63,Severe,18.11,Good,7.25,Good,82.76,Satisfactory,5
Bholath,31.5422961,75.5076163,82.41,Satisfactory,106.33,Moderate,771.19,Severe,13.69,Good,5.0,Good,80.61,Satisfactory,5
Sultanpur,25.2927008,76.1773757,81.46,Satisfactory,90.71,Satisfactory,382.73,Very Poor,11.84,Good,6.5,Good,73.53,Satisfactory,5
Rawatbhata,24.9345886,75.5883278,42.84,Good,50.95,Satisfactory,301.02,Very Poor,8.69,Good,3.55,Good,47.96,Good,3
Gandhi Sagar Colony,24.6893492,75.5671684,41.83,Good,50.06,Satisfactory,312.22,Very Poor,9.26,Good,3.41,Good,44.87,Good,3
Kaithoon,25.1256552,75.9700951,56.28,Satisfactory,64.37,Satisfactory,314.42,Very Poor,8.73,Good,4.86,Good,56.38,Satisfactory,4
Rampura,24.4678894,75.4404322,40.82,Good,49.16,Good,323.4,Very Poor,9.83,Good,3.27,Good,41.78,Good,3
Tuipang,22.3159369,93.0262288,36.63,Good,42.44,Good,276.12,Poor,4.26,Good,1.21,Good,53.73,Satisfactory,3
Khairagarh,21.4166145,80.9818486,194.82,Moderate,204.22,Poor,615.91,Severe,13.46,Good,12.49,Good,83.87,Satisfactory,5
Mandalgarh,25.2042068,75.0933197,51.6,Satisfactory,60.45,Satisfactory,323.35,Very Poor,11.81,Good,3.52,Good,61.73,Satisfactory,4
Hindoli,25.5777823,75.5024875,53.5,Satisfactory,62.56,Satisfactory,309.36,Very Poor,10.32,Good,3.72,Good,63.85,Satisfactory,4
Sabalgarh,26.2483936,77.4099835,130.58,Moderate,144.18,Moderate,468.05,Severe,9.61,Good,9.31,Good,87.12,Satisfactory,5
Bhuna,29.533547,75.7052177,170.17,Moderate,228.85,Poor,764.88,Severe,9.89,Good,5.75,Good,112.89,Moderate,5
Shahpura,25.6301339,74.9264383,63.47,Satisfactory,78.79,Satisfactory,345.71,Very Poor,13.34,Good,4.36,Good,81.2,Satisfactory,4
Jahazpur,25.6184712,75.2771126,59.41,Satisfactory,68.8,Satisfactory,330.42,Very Poor,12.69,Good,4.26,Good,75.75,Satisfactory,4
Safidon,29.4047614,76.6599089,170.94,Moderate,208.42,Poor,795.09,Severe,13.0,Good,7.26,Good,110.65,Moderate,5
Achalpur,21.25467,77.5086428,55.16,Satisfactory,62.18,Satisfactory,362.12,Very Poor,14.28,Good,6.82,Good,74.61,Satisfactory,4
Umred,20.8473369,79.3247598,135.68,Moderate,145.03,Moderate,532.07,Severe,15.83,Good,14.22,Good,100.13,Moderate,5
Deogarh,25.5295393,73.9089328,92.77,Satisfactory,152.33,Moderate,345.03,Very Poor,6.52,Good,5.3,Good,98.7,Satisfactory,5
Sadhaura,30.3853511,77.2212289,157.16,Moderate,182.46,Moderate,924.85,Severe,14.57,Good,9.27,Good,103.13,Moderate,5
Ponnani,10.7800691,75.9189338,77.0,Satisfactory,83.93,Satisfactory,253.01,Poor,0.81,Good,2.82,Good,134.26,Moderate,5
Pratapgarh,24.0333495,74.7801315,44.24,Good,52.54,Satisfactory,328.33,Very Poor,7.22,Good,3.38,Good,60.58,Satisfactory,3
Shoolagiri,12.664763,78.0106313,30.35,Good,37.74,Good,271.8,Poor,14.66,Good,7.93,Good,97.34,Satisfactory,3
Attur,11.5995411,78.5962711,55.36,Satisfactory,67.19,Satisfactory,419.76,Severe,19.34,Good,10.8,Good,80.73,Satisfactory,4
Banera,25.5057196,74.6744335,63.73,Satisfactory,81.01,Satisfactory,357.48,Very Poor,13.45,Good,3.67,Good,74.23,Satisfactory,4
Rajsamand,25.0585825,73.8880816,51.78,Satisfactory,67.16,Satisfactory,320.64,Very Poor,11.03,Good,3.89,Good,63.2,Satisfactory,4
Kumbaluru,14.2534994,75.7967165,42.04,Good,49.31,Good,411.11,Severe,17.49,Good,2.84,Good,63.77,Satisfactory,3
Pahari,27.7102563,77.0852209,155.25,Moderate,196.23,Moderate,738.23,Severe,23.55,Good,4.98,Good,69.62,Satisfactory,5
Rohru,31.2025299,77.7515958,129.18,Moderate,144.5,Moderate,950.26,Severe,13.14,Good,6.54,Good,86.34,Satisfactory,5
Karanja Lad,20.4820707,77.489234,60.65,Satisfactory,66.29,Satisfactory,318.38,Very Poor,8.08,Good,7.24,Good,87.79,Satisfactory,4
Bohori,26.2570007,91.137184,107.56,Moderate,119.67,Moderate,593.06,Severe,10.85,Good,1.17,Good,53.84,Satisfactory,5
Konanduru,13.8103513,75.2479423,54.93,Satisfactory,61.73,Satisfactory,304.6,Very Poor,5.32,Good,1.75,Good,117.62,Moderate,4
Williamnagar,25.506085,90.60381,173.25,Moderate,194.69,Moderate,775.57,Severe,10.54,Good,2.19,Good,72.43,Satisfactory,5
Bayana,26.9059419,77.2924498,174.03,Moderate,196.16,Moderate,651.3,Severe,18.82,Good,6.8,Good,94.87,Satisfactory,5
Khanpur,24.7337603,76.392499,53.04,Satisfactory,61.97,Satisfactory,367.12,Very Poor,13.57,Good,4.88,Good,47.76,Good,4
Palwal,28.1405741,77.3259802,160.39,Moderate,196.77,Moderate,844.01,Severe,26.53,Good,4.79,Good,56.14,Satisfactory,5
Shadipur Julana,29.1233432,76.4028074,173.73,Moderate,217.58,Poor,753.3,Severe,13.58,Good,5.81,Good,104.82,Moderate,5
Sadulshahar,29.9077029,74.1726582,91.35,Satisfactory,143.3,Moderate,560.21,Severe,8.5,Good,3.27,Good,89.42,Satisfactory,5
Osiyan,26.725492,72.9087974,153.38,Moderate,232.05,Poor,602.96,Severe,15.76,Good,2.69,Good,85.32,Satisfactory,5
Bisoi,22.1600676,86.4087029,332.45,Very Poor,357.07,Very Poor,1036.88,Severe,17.89,Good,13.89,Good,89.01,Satisfactory,5
Garhi,23.5908458,74.1482413,44.75,Good,56.7,Satisfactory,508.12,Severe,24.85,Good,5.44,Good,41.66,Good,3
Annavaram,17.2833149,82.4080348,156.91,Moderate,166.4,Moderate,452.33,Severe,1.5,Good,7.19,Good,156.79,Moderate,5
Mahilpur,31.3618053,76.0389066,102.88,Moderate,123.82,Moderate,828.43,Severe,11.69,Good,6.45,Good,95.1,Satisfactory,5
Balsamand,29.0737887,75.4871064,197.6,Moderate,266.2,Poor,758.9,Severe,9.99,Good,7.68,Good,119.46,Moderate,5
Krishnadevipeta,17.6727217,82.3788687,183.43,Moderate,195.26,Moderate,552.47,Severe,7.45,Good,12.96,Good,144.1,Moderate,5
Tutikandi,31.0961398,77.1535369,150.92,Moderate,167.45,Moderate,1035.46,Severe,9.78,Good,4.99,Good,92.76,Satisfactory,5
Longwood,31.1120506,77.1796294,150.92,Moderate,167.45,Moderate,1035.46,Severe,9.78,Good,4.99,Good,92.76,Satisfactory,5
Bharari,31.1237707,77.1765395,150.92,Moderate,167.45,Moderate,1035.46,Severe,9.78,Good,4.99,Good,92.76,Satisfactory,5
Khetri,28.0003366,75.784133,221.34,Poor,291.44,Poor,801.57,Severe,13.25,Good,6.32,Good,121.04,Moderate,5
Machhiwara,30.9154607,76.1992887,109.68,Moderate,132.21,Moderate,803.74,Severe,11.86,Good,7.37,Good,100.77,Moderate,5
Tanda,31.6688398,75.6333552,78.36,Satisfactory,100.96,Moderate,772.54,Severe,15.42,Good,5.27,Good,77.94,Satisfactory,5
Mandawar,27.8616166,76.5498876,153.21,Moderate,206.56,Poor,723.79,Severe,19.81,Good,5.92,Good,84.03,Satisfactory,5
