location_id,city,Road_Count,Industrial_Count,Farmland_Count,Landfill_Count,Dump_Site_Count,Distance_to_Nearest_Road_m,Distance_to_Nearest_Industrial_m,Distance_to_Nearest_Farmland_m,Distance_to_Nearest_Landfill_m,Distance_to_Nearest_Dump_m
571122172,Bhadrachalam,691,0,0,0,0,79.54,,,,
571438212,Doddaballapura,1287,2,0,0,0,21.64,1819.45,,,
571418235,Hosapete,1194,1,0,0,0,16.96,610.11,,,
571512844,Srisailam,105,0,0,0,0,4.79,,,,
571395225,Davanagere,1714,8,0,0,0,68.88,753.81,,,
571542100,Macherla,511,2,0,0,0,0.0,490.91,,,
571736537,Panvel,1005,6,0,0,0,110.61,580.4,,,
571773704,Meerut,1333,2,0,0,0,29.3,2095.21,,,
571352398,Sadasivpet,345,0,1,0,0,19.01,,1829.1,,
577559391,Kodaikanal,208,2,11,0,0,38.54,160.89,789.58,,
571438211,Dabaspete,395,7,0,1,0,33.05,408.16,,1120.69,
583194757,Pilathara,238,1,11,0,0,29.29,546.49,270.02,,
571396963,Aluru,68,0,0,0,0,48.77,,,,
571415782,Jagaluru,74,0,0,0,0,25.49,,,,
583194735,Pazhayangadi,215,1,16,0,0,18.93,352.24,213.59,,
572231982,Shahjahanpur,1693,1,2,0,0,11.0,2113.01,1375.65,,
571409087,Chitradurga,984,6,0,0,0,23.98,537.43,,,
572228626,Banda,1170,0,9,0,0,17.3,,615.37,,
571398145,Shadnagar,998,1,0,0,0,75.55,1971.4,,,
578936450,Hoskote,1131,2,8,0,0,36.39,861.95,1101.9,,
576305890,Jajmau,1431,0,0,0,0,5.95,,,,
571433514,Koppala,676,1,0,0,0,24.24,405.23,,,
572259361,Pilibhit,1462,1,0,0,0,17.24,1427.68,,,
575663805,Siliguri,2125,3,1,0,1,19.05,1009.17,2437.39,,2282.16
571400151,Tumakuru,1750,2,3,0,0,24.76,720.57,1042.43,,
571469929,Guntur,2206,2,0,0,0,72.5,477.58,,,
583201583,Thrikaripur,238,0,65,0,0,10.35,,721.15,,
575741452,Gorakhpur,2298,0,2,0,0,9.27,,2148.92,,
571470318,Eluru,1669,1,0,0,0,2.74,1416.74,,,
585132467,Cheemeni,32,0,4,0,0,14.07,,392.13,,
585132503,Naduvil,28,0,0,0,0,50.18,,,,
588254168,Tauru,53,0,0,0,0,44.97,,,,
587609938,Manjeshwar,244,0,0,0,0,33.54,,,,
585132501,Payyavoor,69,0,1,0,0,51.3,,574.19,,
585132465,Mattannur,231,1,4,0,0,79.18,1170.6,166.04,,
585132490,Irikkoor,148,1,0,0,0,23.52,1400.26,,,
583201585,Cheruvathur,144,1,239,0,0,4.15,864.15,142.8,,
587633211,Alakode,80,0,0,0,0,4.55,,,,
585132511,Cherupuzha,68,0,0,0,0,23.36,,,,
583206249,Karivellur,202,0,58,0,0,3.62,,411.15,,
589983022,Mananthavady,203,1,67,0,0,8.26,1482.65,341.3,,
603017864,Karuvanchal,88,0,0,0,0,6.68,,,,
601686796,Tirumakudalu Narasipura,56,2,0,0,0,76.75,675.44,,,
587633194,Kumbala,65,0,1,0,0,25.52,,1743.54,,
603465369,Gooty,259,4,1,0,0,5.21,710.9,1056.52,,
594937686,Koothattukulam,204,0,21,0,0,1.63,,308.79,,
594885733,Erattupetta,184,2,0,0,0,17.51,1413.81,,,
603465316,Pamidi,244,0,0,0,0,0.47,,,,
593878343,Kolhapur,1764,5,1,0,0,3.59,267.51,2217.27,,
609615684,Mudigere,75,0,0,0,0,16.81,,,,
615585351,Arimalam,35,0,0,0,0,76.31,,,,
603465503,Veldurthi,71,0,0,0,0,0.0,,,,
603686404,Sehore,55,2,0,0,0,32.9,996.81,,,
601524500,Kushalanagar,444,0,0,0,0,14.99,,,,
594884192,Manimala,58,1,0,0,0,3.18,205.39,,,
614606698,Areekode,221,1,4,0,0,23.98,560.82,840.61,,
612546262,Dandeli,286,2,0,0,0,68.85,75.78,,,
587610036,Uppala,161,0,12,0,0,56.54,,807.08,,
594878645,Thalayolaparambu,191,2,2,0,0,21.85,324.27,1600.09,,
610194149,Kundrakudi,75,0,0,0,0,108.6,,,,
594884345,Pampady,169,0,7,0,0,65.03,,143.9,,
597415419,Rajpipla,194,0,2,0,0,7.74,,55.74,,
615584894,Ramanathapuram,716,0,0,0,0,2.5,,,,
603465594,Gadwal,498,2,0,0,0,17.53,1576.01,,,
603685851,Dewas,1564,3,0,0,0,18.12,1194.69,,,
594886129,Muttam,127,0,22,0,0,6.63,,241.55,,
616276741,Shoranur,132,1,6,0,0,145.12,2188.51,145.12,,
594922335,Thrippunithura,718,2,2,0,1,35.47,1244.63,1122.58,,2325.98
603465222,Anantapur,1685,1,0,0,0,1.79,803.62,,,
616276723,Pattambi,98,2,21,0,0,171.36,1487.22,258.68,,
603465549,Kurnool,1456,3,1,0,0,22.2,1804.73,2274.22,,
617194722,Viramgam,101,1,0,0,0,184.49,1757.13,,,
618543326,Sanand,288,0,0,0,0,38.95,,,,
617194916,Mandal,31,0,0,0,0,178.22,,,,
648672820,Kayathar,79,0,0,0,0,16.67,,,,
635945450,Vitla,58,0,0,0,0,9.25,,,,
632358331,Khopoli,248,8,0,0,0,69.6,470.07,,,
650711320,Niphad,189,0,0,0,0,40.69,,,,
618560646,Korba,901,2,0,0,0,25.32,1119.28,,,
630794543,Gondal,1078,5,2,0,0,5.06,662.43,1404.36,,
619122241,Thane,1364,20,5,1,0,36.82,736.47,1065.95,2217.51,
652721136,Mandya,1344,2,0,1,0,34.12,832.05,,1739.05,
634468509,Chattanchal,40,0,64,0,0,69.84,,487.72,,
653938633,Maddur,387,1,0,0,0,38.92,1282.17,,,
630794541,Junagadh,1960,3,3,0,0,26.61,210.87,1657.18,,
649325184,Peermade,58,0,1,0,0,15.86,,1814.65,,
638339572,Heggadadevanakote,80,0,0,0,0,58.12,,,,
618540609,Samakhiali,69,2,3,0,0,40.23,537.49,687.9,,
654092683,Balarampur,20,0,0,0,0,75.18,,,,
654191231,Sanduru,130,0,0,0,0,33.05,,,,
630935054,Maliya,17,0,0,0,0,51.47,,,,
618560648,Katghora,2,0,0,0,0,36.7,,,,
654012343,Melparamba,59,0,11,0,0,37.59,,359.43,,
654098727,Bannur,180,0,0,0,0,17.67,,,,
649284810,Cumbum,458,0,4,0,0,0.0,,916.59,,
655090824,Perundurai,209,0,0,0,0,28.27,,,,
617987467,Vrindavan,860,0,1,0,0,127.87,,655.14,,
654103943,Memari,528,0,0,0,0,0.0,,,,
646819437,Dudu,258,0,0,0,0,5.3,,,,
628932479,Alibag,326,0,4,0,0,23.32,,414.57,,
655186900,Guledagudda,15,0,1,0,0,50.23,,961.71,,
654094042,Purulia,608,0,0,0,0,12.58,,,,
654096717,Ghatshila,516,3,0,0,0,11.88,1149.24,,,
619091882,Navi Mumbai,917,14,2,0,1,75.33,1444.45,1258.5,,1975.68
654104082,Bardhaman,1717,2,0,0,0,15.11,2253.13,,,
655135229,Badami,377,0,15,0,0,20.75,,1033.07,,
655417258,Keruru,40,0,0,0,0,78.02,,,,
655151034,Mau,525,2,0,0,0,16.17,229.59,,,
655428291,Mavli,5,0,0,0,0,219.91,,,,
664256993,Maksi,14,3,0,0,0,87.56,875.82,,,
662741226,Belthara Road,61,0,0,0,0,1.69,,,,
660700229,Nakrekal,547,0,0,0,0,3.14,,,,
665542712,Shanivarsanthe,12,0,0,0,0,64.93,,,,
660596667,Gaighata,314,0,0,0,0,213.95,,,,
660559722,Ghatkesar,1298,1,0,0,0,18.37,507.7,,,
660695854,Bhongir,1127,0,1,0,0,139.11,,2714.89,,
672820227,Nidagundi,6,0,0,0,0,99.43,,,,
670593480,Sakaleshpura,176,1,0,0,0,35.02,432.55,,,
670971502,Bantwal,196,0,1,0,0,42.52,,1574.94,,
678836827,Kurugodu,213,0,0,0,0,53.91,,,,
670289984,Hubballi,1999,3,0,0,0,33.36,353.84,,,
658497719,Matheran,2,0,0,0,0,2068.41,,,,
678483925,Huzurnagar,375,0,0,0,0,10.15,,,,
659394237,Khodala,9,0,0,0,0,100.3,,,,
678908965,Mariyammanahalli,223,3,0,0,0,19.56,1361.97,,,
676471327,Palampur,125,0,3,0,0,11.83,,1367.98,,
667069224,Hebballi,92,0,0,0,0,21.81,,,,
665070888,Pannaikadu,19,0,5,0,0,18.57,,219.09,,
669057483,Amminabhavi,38,0,0,0,0,101.58,,,,
697273369,Madarihat,31,0,0,0,0,108.2,,,,
681253750,Kurki,28,0,0,0,0,23.35,,,,
699634873,Aurad Shahajani,7,0,0,0,0,25.08,,,,
666625964,Srirangapatna,262,2,1,0,0,22.16,657.39,1536.96,,
691582937,Kudachi,47,0,0,0,0,34.12,,,,
660607469,Iritty,207,0,2,0,0,0.37,,1217.37,,
691582988,Ainapura,65,0,0,0,0,47.58,,,,
697273374,Mateli,212,1,0,0,0,40.36,888.54,,,
660940694,Kunigal,320,0,1,0,0,67.48,,1996.79,,
697273370,Kalchini,10,0,0,0,0,276.88,,,,
661050991,Valparai,27,0,0,0,0,10.85,,,,
683259920,Harohalli,244,3,0,0,0,10.68,2003.79,,,
697274422,Jaigaon,319,2,0,0,0,33.14,1081.37,,,
682927486,Fatehgarh Sahib,417,1,0,0,0,37.31,1687.64,,,
661213076,Hunsur,406,0,0,0,0,2.6,,,,
692933094,Aluru,130,0,0,0,0,11.07,,,,
659849286,Ojhar,260,2,0,0,0,7.94,1523.47,,,
660695924,Jangaon,690,0,0,0,0,30.79,,,,
705159579,Velankanni,172,0,0,0,0,46.27,,,,
702374945,Kamatana,175,1,8,0,0,4.51,1874.35,387.57,,
708354349,Renukoot,118,3,0,0,0,10.07,456.74,,,
718889046,Ramanagara,131,3,0,1,0,22.55,257.73,,2015.85,
716551808,Sihunta,11,0,0,0,0,36.0,,,,
733539016,Badnera,830,2,0,0,0,4.83,1048.36,,,
733558709,Haldia,364,2,2,0,0,2.07,1344.93,236.2,,
708952315,Diu,194,0,0,0,0,26.42,,,,
733558788,Tamluk,116,1,0,0,0,11.35,1853.97,,,
723867682,Saharanpur,1971,2,0,0,0,11.73,600.04,,,
733538557,Talegaon,22,1,0,0,0,25.51,333.95,,,
746629130,Jogbani,163,12,125,0,0,61.25,163.52,486.26,,
743179918,Huliyaru,45,0,0,0,0,5.66,,,,
746931793,Dambuk,20,0,0,0,0,2.78,,,,
738386570,Banga,205,0,0,0,0,2.19,,,,
742671750,Karepally,14,0,0,0,0,49.65,,,,
716863176,Pala,220,0,0,0,0,16.17,,,,
729857051,Harpalpur,257,0,0,0,0,4.98,,,,
727146075,Hullahalli,137,1,1,0,0,38.68,724.61,363.99,,
765060241,Dohrighat,25,0,0,0,0,40.18,,,,
747042224,Sarsawa,64,0,0,0,0,48.16,,,,
764159070,Mohammadabad,50,0,0,0,0,14.34,,,,
716471141,Chowari,8,0,0,0,0,22.88,,,,
756382658,Kasol,6,0,14,0,0,25.77,,84.76,,
745949711,Hallikheda,96,0,5,0,0,0.99,,751.39,,
766422822,Zamania,223,0,0,0,0,12.87,,,,
764404596,Salempur,203,0,0,0,0,15.97,,,,
747164485,Nagda,437,2,0,0,0,11.89,913.28,,,
747078069,Suratgarh,1092,0,0,0,0,3.18,,,,
765176073,Gyanpur,16,1,0,0,0,68.89,1699.51,,,
765176109,Gopiganj,17,0,0,0,0,93.31,,,,
712869911,Greater Noida,1430,6,1,0,0,178.45,1198.82,2581.63,,
760197793,Darbhanga,1055,0,0,0,0,0.75,,,,
768578330,Nautanwa,45,0,0,0,0,55.69,,,,
764159277,Ghazipur,650,1,1,0,0,26.8,1698.97,350.72,,
768124591,Kamatagi,15,0,14,0,0,241.2,,288.25,,
767038745,Bangarapete,802,0,0,0,0,35.27,,,,
773204540,Batlagundu,168,0,0,0,0,28.13,,,,
767729485,Bagalkote,169,1,0,0,0,32.46,1519.3,,,
771629358,Khatauli,40,2,0,0,0,150.93,574.32,,,
765060153,Azamgarh,1133,0,0,0,0,58.14,,,,
772628708,Ishwarpur,624,1,0,0,0,42.45,1817.24,,,
772811700,Pugalur,268,1,0,0,0,2.22,1749.55,,,
773210448,Sarapaka,381,1,0,0,0,16.56,185.66,,,
771232061,Hisar,2025,0,0,0,0,32.91,,,,
784057731,Muthur,48,0,0,0,0,118.94,,,,
773643303,Katra,40,0,0,0,0,26.72,,,,
790104862,Chinna Dharapuram,36,0,3,0,0,37.58,,1220.5,,
781079162,Madhavpur,6,0,0,0,0,180.6,,,,
773237799,Gandarvakottai,224,0,0,0,0,19.67,,,,
778229947,Palani,203,1,13,1,0,90.01,117.03,1123.6,1469.79,
773237631,Tiruppattur,106,0,0,0,0,19.32,,,,
778230883,Karamadai,1049,0,5,0,0,45.13,,1683.63,,
781032268,Kutiyana,12,0,0,0,0,215.73,,,,
782311762,Vatsavai,167,0,0,0,0,30.28,,,,
806482818,Laukaha,46,0,0,0,0,35.42,,,,
797788954,Barughutu,14,5,0,0,0,49.4,633.9,,,
774462073,Anantnag,78,0,0,0,0,84.29,,,,
806413905,Chittaranjan,496,2,0,0,0,46.47,329.31,,,
774295212,Teesa,8,0,0,0,0,7.71,,,,
807717906,Amudalavalasa,345,0,0,0,0,11.44,,,,
809560576,Kapurthala,159,1,1,0,0,30.29,1803.66,1886.99,,
786618059,Arachalur,48,0,0,0,0,82.48,,,,
808975990,Paramathi Velur,252,1,1,0,0,25.58,1734.87,738.2,,
773219882,Papanasam,135,0,0,0,0,25.59,,,,
811425081,Pipar City,338,0,0,0,0,23.76,,,,
790679070,Vellakovil,196,2,0,0,0,12.1,917.8,,,
780536498,Gandhinagar,1618,0,0,0,0,60.7,,,,
774646132,Ramagundam,455,2,1,0,0,25.0,565.22,1700.75,,
806277894,Sambalpur,1463,0,0,0,0,24.33,,,,
803091162,Sulur,905,6,0,0,0,66.69,358.08,,,
817818057,Pehowa,353,0,0,0,0,34.73,,,,
778230836,Annur,834,0,0,0,0,36.07,,,,
823469290,Ambivali,280,9,0,0,0,23.16,32.12,,,
813334049,Durgapur,697,1,0,0,0,46.14,2263.7,,,
807827478,Dhuri,885,2,0,0,0,0.21,337.9,,,
806417087,Mihijam,562,0,0,0,0,26.09,,,,
861312563,Erumely,99,0,8,0,0,32.76,,677.73,,
830103551,Dullabhcherra,24,1,0,0,0,28.19,115.12,,,
861687418,Naggar,18,0,1,0,0,120.27,,1383.35,,
835189774,Kibithu,10,0,0,0,0,26.07,,,,
829889712,Birpara,38,0,2,0,0,84.11,,160.0,,
830186270,Manu,33,0,0,0,0,79.02,,,,
830186199,Kumarghat,6,0,0,0,0,208.58,,,,
836661720,Mandal,10,0,0,0,0,204.57,,,,
830186299,Siaha,190,0,0,0,0,3.25,,,,
885541408,Thiruvaiyaru,346,0,5,1,0,35.29,,465.21,701.84,
830186210,Dharmanagar,32,1,0,0,0,0.0,609.62,,,
856728463,Bairabi,2,1,0,0,0,343.03,2077.44,,,
831395790,Roing,40,0,0,0,0,86.08,,,,
863112963,Kolenchery,152,3,34,0,0,2.71,1361.51,564.17,,
830297611,Senapati,6,0,0,0,0,40.87,,,,
838930934,Uppinangadi,68,0,0,0,0,27.08,,,,
888239278,Motihari,1264,1,0,0,0,23.14,1531.66,,,
872403894,Surathkal,739,0,0,0,0,19.54,,,,
839113191,Holalkere,105,0,0,0,0,20.68,,,,
830103529,Abhayapuri,9,0,0,0,0,104.59,,,,
824517681,Ranavav,612,0,0,0,0,16.49,,,,
874122287,Kidangoor,140,2,22,0,0,32.76,1508.42,303.65,,
832676201,Changlang,5,0,15,0,0,45.23,,759.39,,
835666922,Barnala,1618,3,1,0,0,46.06,722.77,723.97,,
832590772,Raha,103,1,48,0,0,63.22,837.82,1899.83,,
869968367,Danapur,820,0,0,0,0,16.19,,,,
877257867,Sikar,2462,0,0,0,0,14.87,,,,
888238383,Siwan,1002,0,0,0,0,0.27,,,,
888585563,Kushinagar,134,0,2,0,0,11.58,,1087.14,,
910402987,Soraba,20,0,0,0,0,53.72,,,,
904963545,Jangipur,180,0,0,0,0,142.04,,,,
910648186,Bijuri,10,3,0,0,0,197.93,883.39,,,
904988271,Kendujhargarh,85,0,0,0,0,64.98,,,,
891394186,Srimushnam,65,0,0,0,0,69.84,,,,
910548840,Damua,7,1,0,0,0,152.73,1620.46,,,
891394162,Nagapattinam,572,1,0,0,0,14.37,681.13,,,
894091541,Barauni,513,0,0,0,0,19.45,,,,
910651427,Kotma,28,1,0,0,0,0.0,2005.93,,,
912111421,Mahabaleshwar,67,0,0,0,0,14.45,,,,
913349688,Banda,7,2,0,0,0,67.05,226.13,,,
914510516,Roha,30,2,0,0,0,6.88,1013.08,,,
918555951,Pipavav,24,4,0,0,0,182.64,1046.97,,,
914453642,Nagothane,27,2,0,0,0,252.07,1702.35,,,
913474780,Mangaon,13,1,0,0,0,225.97,1526.69,,,
926625126,Phulambri,138,0,0,0,0,20.27,,,,
894091385,Teghra,281,0,0,0,0,42.32,,,,
926722781,Sillod,52,1,0,0,0,58.15,112.14,,,
891394174,Chidambaram,404,0,0,0,0,31.91,,,,
904987827,Pal Lahara,25,0,0,0,0,9.54,,,,
891394169,Karaikal,449,1,1,0,0,11.79,696.67,844.39,,
904963564,Rampurhat,202,0,0,0,0,15.09,,,,
908383933,Obra,115,1,0,0,0,46.48,778.7,,,
910359431,Obaidullaganj,10,1,0,0,0,89.56,180.75,,,
910650595,Tilda Neora,49,2,0,0,0,0.0,533.79,,,
904964322,Dhulian,30,0,0,0,0,57.54,,,,
891394184,Sirkazhi,177,0,0,0,0,135.3,,,,
930396437,Shegaon,600,0,0,0,0,16.7,,,,
956636270,Kufri,23,0,0,0,0,28.01,,,,
956636683,Mashobra,47,0,0,0,0,26.11,,,,
956644143,Jubbal,5,0,0,0,0,67.26,,,,
963473049,Kirandul,7,3,0,0,0,88.49,88.49,,,
958035755,Makum,284,1,0,0,0,12.94,1940.42,,,
891394192,Tharangambadi,109,0,0,0,0,50.83,,,,
954292594,Rangat,40,0,10,0,0,25.35,,1475.54,,
954292641,Mayabunder,11,0,0,0,0,50.16,,,,
910330201,Dabhoi,86,0,1,0,0,103.61,,527.16,,
961555135,Tirumangalam,261,0,1,0,0,16.36,,1227.0,,
969754524,Titwala,389,1,0,0,0,54.58,568.89,,,
971645700,Dirba Mandi,83,0,0,0,0,121.69,,,,
957093807,Duliajan,671,4,5,0,0,17.45,282.71,1406.89,,
971645689,Khanauri,160,1,0,0,0,13.48,1343.49,,,
958195608,Kalamassery,835,7,1,0,0,12.99,513.52,2003.86,,
969754622,Ulhasnagar,871,4,0,0,0,11.75,1019.79,,,
969958566,Kulgaon Badlapur,823,1,1,0,0,18.47,749.57,1579.21,,
969754532,Ambernath,644,10,0,0,0,14.87,132.91,,,
969754553,Mira-Bhayander,978,9,14,1,6,102.16,230.5,968.72,893.01,1117.05
944836847,Loni,3284,3,0,0,0,10.2,1214.16,,,
979027385,Kadayam,76,0,0,0,0,12.5,,,,
979109455,Eraniel,152,0,5,0,0,14.53,,439.03,,
982143328,Nilokheri,380,0,0,0,0,43.06,,,,
979109091,Thingal Nagar,131,0,4,0,0,26.11,,1080.71,,
984171124,Neyveli,257,1,0,0,0,18.49,458.15,,,
979246142,Valiyoor,129,0,0,0,0,14.69,,,,
980075986,Konni,90,0,10,0,0,15.67,,974.03,,
980958527,Vandavasi,124,0,0,0,0,39.06,,,,
984080146,Ganjam,11,1,0,0,0,64.93,764.88,,,
1003857377,Fatehabad,28,0,0,0,0,3.74,,,,
1002661352,Bah,14,0,2,0,0,25.52,,1463.25,,
984504007,Sullurpeta,113,4,23,1,0,26.08,1081.57,610.61,894.22,
986591705,Ayyampettai,177,0,0,0,0,10.98,,,,
986593739,Feroke,334,6,6,0,0,40.34,487.61,971.91,,
985507397,Nagore,186,4,0,0,0,30.58,981.29,,,
1005792528,Sikandra,6,0,1,0,0,38.91,,122.11,,
1005825825,Bassi,51,0,0,0,0,110.76,,,,
1023799106,Kopaganj,158,2,0,0,0,0.66,1860.6,,,
981983258,Durgachak,18,13,1,0,0,4.18,485.67,809.28,,
982044276,Minicoy,46,0,2,0,0,22.61,,807.96,,
1056797933,Brajarajnagar,43,1,0,1,0,68.26,2029.76,,1322.67,
1006833929,Mahwa,354,0,0,0,0,36.67,,,,
1053978493,Sivaganga,265,0,0,0,0,30.22,,,,
981983654,Kolaghat,110,3,0,0,0,58.03,1610.53,,,
979109465,Padmanabhapuram,93,1,8,0,0,30.65,1324.01,150.93,,
983263564,Uthamapalayam,182,0,1,0,0,3.04,,295.18,,
1054334039,Chittivalasa,302,0,2,0,0,38.86,,880.14,,
983442045,Marakkanam,13,0,0,0,0,10.64,,,,
1056746348,Talcher,42,1,0,0,0,7.55,1341.71,,,
983442474,Podaturpet,246,0,0,0,0,5.31,,,,
1056746083,Rengali,1,0,0,0,0,1070.58,,,,
983080172,Dharapuram,378,1,0,0,0,10.9,979.74,,,
980053661,Surandai,236,0,0,0,0,19.7,,,,
1006944202,Dausa,828,0,0,0,0,65.88,,,,
1063577355,Vasco,372,11,1,0,0,25.11,288.84,293.37,,
982143511,Karnal,2030,8,5,0,0,40.29,547.24,886.93,,
983352750,Shikohabad,912,3,1,0,1,9.9,704.12,706.16,,793.84
983364958,Hosur,1800,3,0,0,0,3.64,1980.01,,,
1051669585,Bhubaneswar,1829,0,1,0,0,31.97,,1322.99,,
1069366786,Gummidipoondi,36,2,0,1,0,1.29,708.17,,1855.72,
1063815812,Jetpur,794,15,1,0,0,40.98,693.44,1128.65,,
1065874216,Malavli,216,0,0,0,0,55.19,,,,
1065737756,Lavasa,60,0,5,0,0,172.73,,1155.15,,
1138142345,Mirik,9,0,0,1,0,194.13,,,561.37,
1100456454,Shahkot,94,4,33,0,0,60.44,1470.32,187.6,,
1126050504,Alnavar,104,0,2,0,0,45.36,,386.22,,
1082478707,Andimadam,55,1,0,0,0,8.49,1869.12,,,
1142115019,Patiala,2172,0,12,0,0,28.66,,513.22,,
1111396342,Caltex Circle (Gandhi Circle),829,2,0,0,0,14.06,840.5,,,
1144143339,Jind,1606,2,0,1,0,32.71,1787.33,,673.78,
1180631459,Kannauj,15,0,1,0,0,165.36,,803.64,,
1137565803,Chandapura,19,1,0,0,0,137.84,1561.08,,,
1131417896,Ghataprabha,37,0,0,0,0,40.56,,,,
1091659169,Ramadurga,183,0,0,0,0,39.16,,,,
1072726174,Vazhapadi,195,0,0,0,0,0.0,,,,
1075276175,Sheohar,152,0,0,0,0,12.93,,,,
1109069206,Mandideep,610,5,0,0,0,10.15,307.55,,,
1129216695,Molakalmuru,208,0,5,0,0,14.5,,274.36,,
1072726058,Chinnasalem,119,2,14,0,0,22.72,1290.55,1123.08,,
1145381478,Fazilka,844,5,0,0,0,10.63,236.95,,,
1133036828,Bijni,75,0,0,0,0,13.78,,,,
1166965829,Paravur,604,0,6,0,0,50.24,,984.49,,
1176928823,Gondia,935,3,0,0,0,21.73,1452.44,,,
1181276716,Unnao,312,1,0,0,0,125.76,1830.98,,,
1119862973,Jalgaon,1412,1,0,0,0,53.19,2050.54,,,
1152544900,Jhansi,1484,1,0,0,0,13.98,1722.76,,,
1119862894,Nashirabad,108,0,0,0,0,83.08,,,,
1145381489,Abohar,2036,0,0,0,0,4.83,,,,
1182656809,Doda,25,0,0,0,0,76.11,,,,
1180849763,Maraimalai Nagar,820,3,2,0,0,13.24,369.04,717.31,,
1188262619,Kedarnath,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1143706658,Kaithal,1630,1,0,0,0,133.89,1595.91,,,
1180652177,Kanpur,1792,2,0,0,0,0.0,0.0,,,
1184155485,Puttaparthi,62,1,0,0,0,44.67,1116.42,,,
1185039574,Varkala,253,0,1,0,0,9.75,,887.19,,
1187799389,Rewalsar,16,0,5,0,0,16.8,,118.29,,
1190441072,Faizpur,24,0,0,0,0,19.01,,,,
1185694945,Nandgaon,16,0,0,0,0,109.09,,,,
1190674554,Sidhauli,29,0,0,0,0,41.67,,,,
1185951167,Rudrapur,288,0,0,0,0,10.86,,,,
1185686412,Nanded,1938,1,1,0,0,183.27,1417.19,1437.33,,
1185677403,Parbhani,1733,0,0,0,0,40.75,,,,
1191272276,Dadri,1165,1,0,0,0,13.09,1712.62,,,
1193155059,Lakhimpur,2735,0,1,0,0,8.22,,831.3,,
1195120425,Neriamangalam,58,0,1,0,0,101.55,,548.82,,
1201698093,Bewar,41,0,0,0,0,62.53,,,,
1201706157,Baheri,56,1,0,0,0,169.27,564.78,,,
1201718437,Tilhar,33,4,0,0,0,21.87,493.86,,,
1193902426,Samarlakota,686,2,0,0,0,49.97,1125.15,,,
1206416799,Sambhal,121,0,0,0,0,25.46,,,,
1209127941,Gajraula,57,3,0,0,0,42.55,332.12,,,
1209134739,Noorpur,9,0,0,0,0,182.95,,,,
1197329718,Hardoi,1701,3,0,0,0,96.3,1411.21,,,
1209135245,Chandpur,37,0,0,0,0,149.62,,,,
1209147756,Seohara,9,0,0,0,0,9.24,,,,
1209147858,Hasanpur,8,0,1,0,0,294.68,,2111.88,,
1209740205,Bijnor,377,1,0,0,0,23.67,1756.46,,,
1210100269,Yawal,207,0,0,0,0,21.65,,,,
1210119396,Sherkot,13,0,0,0,0,327.02,,,,
1210121545,Nagina,62,0,0,0,0,409.95,,,,
1209148825,Amroha,234,1,0,0,0,277.0,1656.9,,,
1209752072,Kashipur,2291,4,0,0,0,56.92,376.92,,,
1210709356,Kiratpur,14,1,0,0,0,110.73,813.43,,,
1210126983,Dhampur,15,0,0,0,0,401.01,,,,
1207068056,Udvada,9,0,0,0,0,103.28,,,,
1202089502,Kaimganj,24,7,0,0,0,24.72,1431.8,,,
1203576832,Wazirganj,1,0,0,0,0,189.17,,,,
1211166712,Karatagi,167,2,0,0,0,83.09,910.34,,,
1209729761,Tanda,7,0,0,0,0,168.29,,,,
1197301649,Bangarmau,178,1,0,0,0,15.75,195.65,,,
1210719688,Thakurdwara,31,1,50,0,0,416.42,1379.49,416.42,,
1204017630,Nhavi,78,0,0,0,0,44.93,,,,
1210121524,Najibabad,400,2,0,0,0,16.24,1574.55,,,
1199240186,Shahabad,104,0,0,0,0,15.24,,,,
1206370760,Ujhani,619,0,0,0,0,23.85,,,,
1207423361,Moradabad,2404,1,0,0,0,5.18,1282.42,,,
1210700978,Barhāpura,8,0,0,0,0,87.95,,,,
1211790465,Gola Gokarannath,1190,2,0,0,0,14.12,979.96,,,
1203583942,Chandausi,1645,0,0,0,0,20.69,,,,
1207414283,Rampur,1618,1,0,0,0,5.74,1517.36,,,
1201711061,Kichha,1124,1,0,0,0,24.27,1820.73,,,
1211180500,Haridwār,882,0,1,0,0,80.26,,554.58,,
1262015418,Pynursla,235,0,0,0,0,3.44,,,,
1217980297,Sardhana,36,0,0,0,0,106.53,,,,
1245461644,Tarapith,74,0,0,0,0,67.82,,,,
1260047477,Shedabal,6,0,0,0,0,217.16,,,,
1211791948,Mailani,186,3,0,0,0,19.22,906.87,,,
1261187826,Chopan,17,1,0,0,0,121.68,1194.8,,,
1248092843,Ugara Khurd,36,3,0,0,0,9.33,154.06,,,
1212554097,Rampur Maniharan,228,0,0,0,0,52.72,,,,
1262085291,Dadenggiri,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1262085093,Dalu,16,0,0,0,0,55.51,,,,
1254508305,Kakkera,5,0,0,0,0,165.05,,,,
1262085191,Selsella,2,0,0,0,0,347.13,,,,
1262085259,Garobadha,6,0,0,0,0,6.3,,,,
1263576813,Mariahu,13,0,0,0,0,82.96,,,,
1262084811,Resubelpara,18,0,0,0,0,84.21,,,,
1262084462,Chokpot,5,0,0,0,0,59.01,,,,
1262188075,Ghorawal,3,0,0,0,0,124.86,,,,
1216549971,Badshahrbagh,149,0,0,0,0,17.25,,,,
1262013973,Mawsynram,57,0,0,0,0,9.8,,,,
