location_id,city,latitude,longitude,PM25 AQ,PM25 AQI Category,PM10 AQ,PM10 AQI Category,CO AQ,CO AQI Category,NO2 AQ,NO2 AQI Category,SO2 AQ,SO2 AQI Category,O3 AQ,O3 AQI Category,AQI,temperature,humidity,wind_speed,wind_deg,timestamp,Road_Count,Industrial_Count,Farmland_Count,Landfill_Count,Dump_Site_Count,Distance_to_Nearest_Road_m,Distance_to_Nearest_Industrial_m,Distance_to_Nearest_Farmland_m,Distance_to_Nearest_Landfill_m,Distance_to_Nearest_Dump_m
245748446,Dhing,26.4582273,92.4819173,23.53,Good,29.03,Good,284.4,Poor,8.49,Good,1.41,Good,36.85,Good,2,21.54,46,0.64,42,1766499065,39.0,0.0,5.0,0.0,0.0,0.83,,378.21,,
245748464,Moirabari,26.4549295,92.4228752,23.53,Good,29.03,Good,284.4,Poor,8.49,Good,1.41,Good,36.85,Good,2,21.45,46,0.33,342,1766499065,68.0,0.0,0.0,0.0,0.0,2.73,,,,
245748597,Ajmer,26.4691,74.639,81.21,Satisfactory,128.1,Moderate,343.77,Very Poor,10.03,Good,3.86,Good,91.85,Satisfactory,5,18.5,33,2.84,336,1766498997,2087.0,0.0,0.0,0.0,0.0,23.1,,,,
245748625,Pupri,26.470735,85.7017232,251.47,Poor,284.31,Poor,1510.05,Severe,34.67,Good,9.67,Good,63.08,Satisfactory,5,17.24,50,2.64,277,1766499065,243.0,1.0,0.0,0.0,0.0,1.24,434.71,,,
245748917,Karauli,26.4956,77.0275,162.26,Moderate,180.81,Moderate,603.63,Severe,17.82,Good,8.21,Good,79.31,Satisfactory,5,19.9,39,1.01,297,1766499065,30.0,0.0,5.0,0.0,0.0,74.26,,763.49,,
245748937,Golaghat,26.5108262,93.9743686,27.55,Good,32.63,Good,270.48,Poor,8.41,Good,1.09,Good,23.41,Good,3,17.85,67,0.67,83,1766499065,161.0,1.0,0.0,0.0,0.0,33.91,1879.37,,,
245748968,Deoria,26.4998975,83.7829787,263.16,Poor,292.55,Poor,1429.88,Severe,27.36,Good,9.79,Good,80.68,Satisfactory,5,16.76,48,2.07,277,1766499065,1740.0,0.0,0.0,0.0,0.0,72.34,,,,
245749215,Inhauna,26.5247536,81.4908148,204.61,Poor,217.24,Poor,755.91,Severe,9.54,Good,3.04,Good,81.17,Satisfactory,5,17.93,49,2.81,264,1766499065,18.0,0.0,0.0,0.0,0.0,40.59,,,,
245749636,Tanda,26.5511,82.6621,230.67,Poor,253.23,Poor,1092.8,Severe,15.23,Good,6.77,Good,89.07,Satisfactory,5,16.55,50,1.55,284,1766499065,44.0,0.0,0.0,0.0,0.0,0.42,,,,
245749851,Maynaguri,26.5652519,88.8221321,260.85,Poor,286.01,Poor,1196.59,Severe,15.34,Good,6.42,Good,97.63,Satisfactory,5,18.45,59,2.31,271,1766499065,477.0,3.0,0.0,0.0,0.0,5.22,1769.97,,,
245750000,Pakridayal,26.5543618,85.0622034,246.9,Poor,276.49,Poor,1417.53,Severe,33.24,Good,8.9,Good,64.93,Satisfactory,5,17.73,45,3.11,262,1766499065,16.0,0.0,0.0,0.0,0.0,70.74,,,,
245750088,Titabor,26.5924877,94.1951629,25.47,Good,29.91,Good,259.74,Poor,9.73,Good,0.93,Good,25.91,Good,3,17.65,68,1.7,88,1766499065,11.0,0.0,0.0,0.0,0.0,418.25,,,,
245750151,Jainagar,26.5882487,86.1402809,248.78,Poor,282.08,Poor,1517.07,Severe,33.14,Good,9.37,Good,63.09,Satisfactory,5,17.24,53,2.45,291,1766499065,140.0,1.0,13.0,0.0,0.0,15.75,1077.77,350.8,,
245750237,Kalaigaon,26.5741395,91.9755449,30.24,Good,36.94,Good,305.62,Very Poor,8.21,Good,1.8,Good,40.21,Good,3,18.97,53,1.29,323,1766499065,7.0,0.0,0.0,0.0,0.0,49.31,,,,
245750329,Sitamarhi,26.5942841,85.500428,250.05,Poor,281.95,Poor,1488.77,Severe,36.17,Good,9.47,Good,61.54,Satisfactory,5,17.28,49,2.64,273,1766498844,287.0,2.0,0.0,0.0,0.0,19.28,830.8,,,
245750622,Baori,26.6199627,73.1801874,151.97,Moderate,232.43,Poor,591.6,Severe,16.0,Good,3.01,Good,84.82,Satisfactory,5,20.65,28,4.58,355,1766499065,2.0,0.0,0.0,0.0,0.0,363.03,,,,
245750654,Changtongya,26.5348636,94.6797413,23.22,Good,26.94,Good,269.48,Poor,11.5,Good,1.16,Good,30.98,Good,2,15.64,80,1.45,151,1766499065,8.0,0.0,0.0,0.0,0.0,154.21,,,,
245750667,Dibiyapur,26.6307,79.5536,162.84,Moderate,178.12,Moderate,672.44,Severe,11.68,Good,3.52,Good,61.67,Satisfactory,5,19.1,44,3.67,281,1766499065,197.0,2.0,0.0,0.0,0.0,22.57,1703.67,,,
245750861,Chauri Chaura,26.6502824,83.5873588,282.69,Poor,313.13,Very Poor,1459.74,Severe,26.77,Good,9.68,Good,79.67,Satisfactory,5,16.27,49,1.82,289,1766499065,570.0,0.0,0.0,0.0,0.0,5.46,,,,
245750864,Sursand,26.6447224,85.7224332,248.6,Poor,281.63,Poor,1486.42,Severe,33.76,Good,9.95,Good,62.4,Satisfactory,5,17.18,53,2.47,283,1766499065,131.0,0.0,6.0,0.0,0.0,50.28,,1579.99,,
245750977,Tezpur,26.6229928,92.7976082,22.55,Good,26.47,Good,233.18,Poor,5.61,Good,1.58,Good,54.46,Satisfactory,2,19.0,56,1.66,37,1766499065,478.0,0.0,0.0,0.0,0.0,39.41,,,,
245751126,Dhaka,26.6741967,85.1670195,250.84,Poor,281.02,Poor,1424.44,Severe,31.27,Good,8.51,Good,63.58,Satisfactory,5,17.49,47,2.97,262,1766499065,51.0,0.0,0.0,0.0,0.0,145.42,,,,
245751352,Naksalbari,26.6844571,88.2001439,250.59,Poor,278.74,Poor,1246.1,Severe,20.04,Good,6.91,Good,84.89,Satisfactory,5,17.06,65,2.16,335,1766499065,110.0,0.0,2.0,0.0,0.0,8.4,,1413.37,,
245751454,Dhaulpur,26.7010642,77.896749,120.85,Moderate,135.4,Moderate,484.87,Severe,10.74,Good,4.29,Good,86.37,Satisfactory,5,18.91,44,1.6,333,1766499065,162.0,1.0,0.0,0.0,0.0,6.74,1694.54,,,
245751791,Mon,26.7252584,95.0304359,20.06,Good,23.5,Good,251.63,Poor,9.66,Good,1.38,Good,32.18,Good,2,17.13,72,1.03,131,1766499065,44.0,0.0,1.0,0.0,0.0,61.17,,2316.81,,
245751905,Sagauli,26.7695492,84.7416781,253.3,Poor,281.94,Poor,1370.06,Severe,25.54,Good,7.91,Good,70.14,Satisfactory,5,17.46,48,2.9,268,1766499065,234.0,0.0,0.0,0.0,0.0,8.07,,,,
245751946,Safipur,26.7377833,80.3445574,188.1,Moderate,200.03,Poor,733.23,Severe,12.75,Good,2.61,Good,65.07,Satisfactory,5,18.9,45,3.44,273,1766499065,106.0,0.0,0.0,0.0,0.0,60.49,,,,
245752013,Hata,26.7403,83.7441,277.45,Poor,307.39,Very Poor,1453.25,Severe,27.66,Good,9.29,Good,77.72,Satisfactory,5,16.53,49,2.08,283,1766498620,59.0,1.0,0.0,0.0,0.0,21.58,1517.83,,,
245752222,Maghar,26.7544858,83.1275735,267.01,Poor,293.42,Poor,1275.71,Severe,19.57,Good,8.2,Good,85.43,Satisfactory,5,16.05,49,1.26,292,1766499065,187.0,1.0,0.0,0.0,0.0,53.49,2038.06,,,
245752363,Bairgania,26.7400904,85.2754564,249.61,Poor,280.57,Poor,1451.63,Severe,34.14,Good,8.81,Good,60.3,Satisfactory,5,17.14,50,2.55,269,1766499065,78.0,0.0,19.0,0.0,0.0,3.02,,1463.63,,
245752537,Udalguri,26.7503815,92.0977245,28.59,Good,34.39,Good,291.17,Poor,7.62,Good,2.23,Good,51.45,Satisfactory,3,17.82,56,1.78,15,1766499065,99.0,0.0,0.0,0.0,0.0,78.3,,,,
245752604,Degana,26.8958747,74.3222498,106.35,Moderate,164.08,Moderate,478.11,Severe,18.4,Good,4.11,Good,78.58,Satisfactory,5,18.87,31,3.93,353,1766499065,189.0,1.0,0.0,0.0,0.0,12.97,718.91,,,
245752671,Mohan,26.7802746,80.6745721,204.44,Poor,216.78,Poor,777.8,Severe,12.42,Good,2.56,Good,68.47,Satisfactory,5,13.99,48,3.23,268,1766499065,9.0,0.0,0.0,0.0,0.0,123.3,,,,
245752687,Faizabad,26.7807986,82.1486589,236.49,Poor,253.62,Poor,933.27,Severe,10.04,Good,4.8,Good,88.48,Satisfactory,5,17.01,52,1.57,292,1766499065,1379.0,0.0,0.0,0.0,0.0,35.79,,,,
245752792,Rudauli,26.7492405,81.748054,233.31,Poor,248.08,Poor,838.13,Severe,8.89,Good,3.67,Good,87.57,Satisfactory,5,17.61,50,2.29,272,1766499065,9.0,0.0,0.0,0.0,0.0,115.73,,,,
245753026,Ayodhya,26.7990707,82.2052321,238.08,Poor,256.4,Poor,980.95,Severe,10.62,Good,5.37,Good,88.93,Satisfactory,5,16.99,52,1.46,296,1766499065,610.0,0.0,0.0,0.0,0.0,18.78,,,,
245753072,Basti,26.7895579,82.7231355,252.14,Poor,274.51,Poor,1116.1,Severe,14.18,Good,6.76,Good,88.51,Satisfactory,5,16.32,49,1.11,285,1766498964,648.0,0.0,0.0,0.0,0.0,94.22,,,,
245753079,Asop,26.7967,73.5815,144.14,Moderate,224.0,Poor,565.89,Severe,16.93,Good,3.66,Good,83.9,Satisfactory,5,19.66,30,4.14,357,1766499065,12.0,0.0,0.0,0.0,0.0,549.8,,,,
245753200,Bettiah,26.8023,84.5074,269.4,Poor,299.86,Poor,1456.8,Severe,28.47,Good,8.02,Good,65.93,Satisfactory,5,17.46,49,2.7,274,1766499065,1289.0,0.0,0.0,0.0,0.0,11.39,,,,
245753279,Amguri,26.8098175,94.5249646,25.54,Good,29.9,Good,287.57,Poor,11.92,Good,1.45,Good,32.31,Good,3,17.22,71,1.42,116,1766499065,10.0,0.0,0.0,0.0,0.0,24.81,,,,
245753718,Lucknow,26.8381,80.9346001,234.98,Poor,249.87,Poor,881.86,Severe,13.41,Good,2.86,Good,69.94,Satisfactory,5,14.01,94,2.57,260,1766498307,1031.0,2.0,0.0,0.0,0.0,3.45,1063.63,,,
245753746,Bilhaur,26.8424857,80.0645793,194.21,Moderate,207.48,Poor,778.34,Severe,15.47,Good,2.48,Good,58.62,Satisfactory,5,19.24,43,3.73,280,1766499065,23.0,0.0,0.0,0.0,0.0,195.36,,,,
245753934,Chariduar,26.8628617,92.7809069,20.93,Good,23.5,Good,195.28,Moderate,3.1,Good,1.44,Good,70.66,Satisfactory,2,16.71,59,2.4,6,1766499065,96.0,0.0,0.0,0.0,0.0,196.47,,,,
245753972,Gohpur,26.8814942,93.6138414,37.41,Good,44.75,Good,366.94,Very Poor,10.35,Good,1.66,Good,28.49,Good,3,16.87,62,1.05,11,1766499065,33.0,0.0,0.0,0.0,0.0,16.88,,,,
245754091,Nawabganj,26.8637478,82.1381306,262.06,Poor,280.04,Poor,977.62,Severe,9.67,Good,4.99,Good,91.1,Satisfactory,5,16.98,52,1.33,303,1766499065,33.0,1.0,5.0,0.0,0.0,58.39,1317.05,1105.78,,
245754111,Phulera,26.8750866,75.2455501,87.02,Satisfactory,133.2,Moderate,389.26,Very Poor,12.97,Good,4.89,Good,83.85,Satisfactory,5,19.01,31,4.32,340,1766499065,342.0,1.0,0.0,0.0,0.0,38.32,1316.1,,,
245754293,Pinahat,26.8851057,78.374679,111.84,Moderate,127.72,Moderate,480.69,Severe,9.39,Good,1.99,Good,79.24,Satisfactory,5,18.78,45,2.65,289,1766499065,7.0,1.0,1.0,0.0,0.0,66.6,523.01,366.74,,
245754349,Dariyabad,26.88861,81.556182,254.69,Poor,271.29,Poor,918.18,Severe,10.55,Good,3.87,Good,82.92,Satisfactory,5,17.71,50,2.26,273,1766499065,39.0,0.0,0.0,0.0,0.0,22.92,,,,
245754360,Padrauna,26.9036455,83.9793208,286.81,Poor,317.3,Very Poor,1500.8,Severe,29.98,Good,8.76,Good,70.79,Satisfactory,5,16.83,50,2.3,281,1766499065,186.0,1.0,0.0,0.0,0.0,46.91,342.06,,,
245754523,Ramkola,26.9052307,83.837023,286.81,Poor,317.3,Very Poor,1500.8,Severe,29.98,Good,8.76,Good,70.79,Satisfactory,5,16.67,50,2.18,281,1766499065,15.0,2.0,0.0,0.0,0.0,67.2,201.37,,,
245754553,Nazira,26.9164974,94.736043,24.71,Good,29.16,Good,289.75,Poor,12.31,Good,1.66,Good,29.63,Good,2,17.96,66,1.06,96,1766499065,16.0,0.0,0.0,0.0,0.0,41.11,,,,
245754714,Raxaul,26.9833256,84.8523069,258.97,Poor,289.58,Poor,1427.0,Severe,27.99,Good,7.9,Good,63.86,Satisfactory,5,16.69,55,2.17,288,1766499065,673.0,8.0,16.0,0.0,0.0,16.4,212.13,939.93,,
245754742,Malihabad,26.9231953,80.7100459,225.4,Poor,239.07,Poor,858.66,Severe,14.6,Good,2.62,Good,66.64,Satisfactory,5,13.97,47,3.23,269,1766499065,11.0,0.0,0.0,0.0,0.0,85.92,,,,
245754750,Pokaran,26.9198813,71.9197573,126.26,Moderate,194.02,Moderate,528.11,Severe,4.42,Good,4.76,Good,103.55,Moderate,5,19.97,26,4.41,7,1766499065,266.0,0.0,0.0,0.0,0.0,101.05,,,,
245754798,Barabanki,26.9274097,81.1948375,244.56,Poor,260.68,Poor,905.1,Severe,12.22,Good,3.11,Good,73.25,Satisfactory,5,18.16,49,2.49,267,1766499065,979.0,0.0,0.0,0.0,0.0,22.34,,,,
245755301,Kheenvsar,26.9782849,73.4058199,135.47,Moderate,205.63,Poor,562.64,Severe,17.57,Good,3.49,Good,81.61,Satisfactory,5,19.78,29,4.42,355,1766499065,11.0,1.0,0.0,0.0,0.0,143.65,1287.15,,,
245755348,Sivasagar,26.9834936,94.6394226,24.71,Good,29.16,Good,289.75,Poor,12.31,Good,1.66,Good,29.63,Good,2,17.83,63,1.48,77,1766499065,378.0,0.0,3.0,0.0,0.0,53.74,,1357.1,,
245755376,Bhalukpong,27.0137235,92.6358068,36.25,Good,44.41,Good,377.84,Very Poor,11.23,Good,3.2,Good,60.3,Satisfactory,3,17.32,56,2.42,333,1766499065,68.0,0.0,0.0,0.0,0.0,15.62,,,,
245755386,Khonsa,26.9910099,95.5061065,14.15,Good,16.77,Good,196.77,Moderate,6.0,Good,1.08,Good,30.78,Good,2,15.08,78,1.67,145,1766499065,16.0,0.0,0.0,0.0,0.0,134.48,,,,
245755465,Karhal,27.0033264,78.9404642,153.01,Moderate,172.41,Moderate,679.81,Severe,12.43,Good,3.19,Good,63.36,Satisfactory,5,19.21,44,3.73,285,1766499065,123.0,0.0,0.0,0.0,0.0,38.37,,,,
245755594,Nawa,27.0214531,75.0027941,94.1,Satisfactory,142.55,Moderate,388.66,Very Poor,8.22,Good,5.46,Good,94.92,Satisfactory,5,18.5,32,4.13,341,1766499065,23.0,2.0,0.0,0.0,0.0,34.91,607.22,,,
245755662,Paraspur,27.0318259,81.7802686,301.31,Very Poor,321.68,Very Poor,1100.69,Severe,13.59,Good,6.35,Good,93.91,Satisfactory,5,17.14,52,1.25,320,1766499065,13.0,1.0,0.0,0.0,0.0,89.7,2682.18,,,
245755802,Sandila,27.060558,80.5113664,233.24,Poor,247.78,Poor,899.21,Severe,14.56,Good,2.88,Good,67.42,Satisfactory,5,18.96,46,3.51,277,1766499065,91.0,1.0,0.0,0.0,0.0,15.58,1691.44,,,
245755871,Mundwa,27.0628056,73.8216985,124.54,Moderate,184.5,Moderate,566.49,Severe,19.82,Good,4.77,Good,79.65,Satisfactory,5,19.56,30,4.33,348,1766499065,15.0,0.0,0.0,0.0,0.0,163.18,,,,
245755998,Narkatiaganj,27.102923,84.4646072,265.53,Poor,297.45,Poor,1460.52,Severe,29.53,Good,8.21,Good,59.07,Satisfactory,5,16.85,56,2.65,293,1766499066,38.0,4.0,0.0,0.0,0.0,10.94,1063.83,,,
245756072,Dimow,27.1272894,94.7405111,27.69,Good,33.07,Good,306.79,Very Poor,11.9,Good,1.57,Good,28.81,Good,3,18.28,60,1.48,50,1766499066,56.0,3.0,0.0,0.0,0.0,58.35,1247.76,,,
245756095,Itanagar,27.0979659,93.6237291,43.85,Good,53.03,Satisfactory,402.13,Severe,10.16,Good,2.09,Good,30.49,Good,3,13.84,72,2.22,333,1766499066,294.0,0.0,0.0,0.0,1.0,44.27,,,,2321.33
245756164,Khadda,27.1784019,83.8715042,283.64,Poor,314.74,Very Poor,1478.86,Severe,28.84,Good,8.49,Good,65.27,Satisfactory,5,16.13,55,2.09,279,1766499066,7.0,1.0,0.0,0.0,0.0,194.74,440.41,,,
245756235,Rangpo,27.1744361,88.5303403,244.71,Poor,274.9,Poor,1349.21,Severe,18.1,Good,4.69,Good,73.03,Satisfactory,5,14.56,87,1.75,17,1766499066,10.0,10.0,0.0,0.0,0.0,56.88,125.35,,,
245756276,Siswa Bazar,27.1468901,83.7578251,289.6,Poor,320.41,Very Poor,1463.24,Severe,27.06,Good,8.51,Good,68.94,Satisfactory,5,16.26,53,2.12,273,1766499066,2.0,1.0,0.0,0.0,0.0,111.46,613.82,,,
245756302,Gonda,27.1334827,81.9619743,302.53,Very Poor,323.1,Very Poor,1114.72,Severe,12.58,Good,6.39,Good,95.17,Satisfactory,5,16.81,50,1.0,348,1766499037,1363.0,2.0,0.0,0.0,0.0,41.25,1599.63,,,
245756401,Namchi,27.1661262,88.3651981,244.37,Poor,276.49,Poor,1370.66,Severe,19.52,Good,5.12,Good,70.78,Satisfactory,5,8.24,91,1.29,328,1766499066,44.0,0.0,1.0,0.0,0.0,15.47,,2641.06,,
245756480,Kuchaman,27.1519,74.8621,96.41,Satisfactory,145.58,Moderate,405.62,Severe,10.12,Good,5.1,Good,91.94,Satisfactory,5,17.86,34,3.9,348,1766499066,744.0,0.0,0.0,0.0,0.0,25.23,,,,
245756655,Achhnera,27.1771454,77.7575072,152.8,Moderate,173.65,Moderate,636.82,Severe,17.0,Good,4.72,Good,88.58,Satisfactory,5,18.37,45,2.68,332,1766499066,58.0,0.0,0.0,0.0,0.0,174.62,,,,
245756663,Chomu,27.1726642,75.720359,104.64,Moderate,153.61,Moderate,478.4,Severe,18.24,Good,4.29,Good,79.28,Satisfactory,5,16.9,35,3.79,342,1766499066,779.0,0.0,0.0,0.0,0.0,12.0,,,,
245756696,Fatehpur,27.1728618,81.2099027,285.66,Poor,305.95,Very Poor,1095.59,Severe,15.04,Good,5.55,Good,82.92,Satisfactory,5,18.02,50,2.35,275,1766499066,71.0,0.0,0.0,0.0,0.0,51.04,,,,
245756711,Bilgram,27.1749307,80.0327344,209.38,Poor,224.19,Poor,833.25,Severe,14.37,Good,2.86,Good,63.94,Satisfactory,5,19.02,44,3.74,284,1766499066,65.0,0.0,0.0,0.0,0.0,12.77,,,,
245756783,Domariaganj,27.2041316,82.6525846,330.6,Very Poor,356.49,Very Poor,1352.77,Severe,14.39,Good,7.45,Good,89.05,Satisfactory,5,16.39,48,1.18,276,1766499066,27.0,0.0,0.0,0.0,0.0,23.7,,,,
245756912,Deomali,27.1959185,95.4642398,18.2,Good,21.51,Good,217.61,Poor,6.11,Good,1.11,Good,29.06,Good,2,18.42,63,0.89,124,1766499066,118.0,2.0,0.0,0.0,0.0,45.06,327.91,,,
245757119,Etmadpur,27.2336372,78.1981356,130.1,Moderate,151.15,Moderate,625.28,Severe,16.45,Good,2.65,Good,69.32,Satisfactory,5,18.91,45,3.02,294,1766498525,33.0,1.0,0.0,0.0,0.0,96.72,898.94,,,
245757287,North Lakhimpur,27.236211,94.1038765,33.69,Good,41.15,Good,309.62,Very Poor,7.54,Good,1.78,Good,38.49,Good,3,17.03,59,1.81,357,1766499066,252.0,0.0,1.0,0.0,0.0,37.86,,1216.3,,
245757574,Naugarh,27.2793034,83.0855607,313.18,Very Poor,341.47,Very Poor,1406.55,Severe,18.79,Good,7.67,Good,77.0,Satisfactory,5,16.19,49,1.36,265,1766499066,30.0,0.0,0.0,0.0,0.0,38.63,,,,
245757650,Naharkatia,27.286295,95.3258308,25.95,Good,30.81,Good,278.74,Poor,8.76,Good,1.27,Good,25.37,Good,3,18.12,63,0.92,50,1766499066,197.0,0.0,30.0,0.0,0.0,6.86,,135.51,,
245757786,Ramgarh,27.2585224,75.1798734,106.36,Moderate,157.32,Moderate,429.1,Severe,7.89,Good,5.82,Good,99.21,Satisfactory,5,17.75,34,4.18,342,1766499066,229.0,0.0,0.0,0.0,0.0,28.6,,,,
245757930,Farah,27.3206052,77.7622061,154.6,Moderate,178.78,Moderate,684.71,Severe,19.42,Good,5.29,Good,84.72,Satisfactory,5,18.59,44,3.15,331,1766499066,342.0,3.0,0.0,0.0,0.0,5.34,419.84,,,
245757974,Kimin,27.3057191,93.9656023,41.99,Good,51.24,Satisfactory,373.05,Very Poor,8.75,Good,2.15,Good,35.49,Good,3,16.05,64,1.98,325,1766499066,4.0,0.0,0.0,0.0,0.0,164.86,,,,
245758023,Nichlaul,27.3134215,83.7257283,287.46,Poor,318.59,Very Poor,1449.86,Severe,26.16,Good,8.23,Good,63.11,Satisfactory,5,15.88,57,1.63,293,1766499066,23.0,0.0,0.0,0.0,0.0,57.86,,,,
245758236,Jairampur,27.3568967,96.0134152,43.79,Good,44.98,Good,318.47,Very Poor,1.2,Good,0.14,Good,31.22,Good,3,15.56,75,1.51,136,1766499066,47.0,0.0,0.0,0.0,0.0,4.52,,,,
245758506,Bap,27.3747541,72.353164,141.67,Moderate,211.61,Poor,604.46,Severe,5.73,Good,2.82,Good,100.38,Moderate,5,19.71,29,3.96,4,1766499066,32.0,0.0,1.0,0.0,0.0,11.57,,814.16,,
245759077,Balrampur,27.4295126,82.1854602,387.12,Very Poor,413.44,Severe,1430.95,Severe,15.34,Good,9.3,Good,107.09,Moderate,5,16.28,47,1.56,335,1766499066,317.0,0.0,0.0,0.0,0.0,43.43,,,,
245759598,Panchoo,27.5004982,73.2129316,129.35,Moderate,183.22,Moderate,508.2,Severe,5.7,Good,3.73,Good,105.3,Moderate,5,19.16,29,4.29,359,1766499066,98.0,0.0,0.0,0.0,0.0,61.87,,,,
245759662,Biswan,27.4904821,80.995364,318.94,Very Poor,344.18,Very Poor,1320.96,Severe,19.24,Good,7.46,Good,82.38,Satisfactory,5,18.0,48,1.77,290,1766499066,349.0,5.0,0.0,0.0,0.0,10.9,385.03,,,
245759759,Barhni,27.4971325,82.7908826,359.1,Very Poor,386.84,Very Poor,1459.37,Severe,15.02,Good,7.8,Good,89.6,Satisfactory,5,15.8,50,1.45,307,1766499066,40.0,0.0,0.0,0.0,0.0,106.96,,,,
245759954,Tulsīpur,27.5337104,82.4165115,373.79,Very Poor,400.54,Severe,1439.75,Severe,13.67,Good,8.23,Good,98.57,Satisfactory,5,15.76,49,1.74,328,1766499066,34.0,1.0,0.0,0.0,0.0,13.28,722.4,,,
245760084,Mangan,27.5011476,88.5355333,221.21,Poor,251.69,Poor,1372.78,Severe,13.38,Good,3.61,Good,78.74,Satisfactory,5,12.94,81,1.16,2,1766499066,22.0,0.0,0.0,0.0,0.0,111.69,,,,
245760104,Ziro,27.538668,93.815355,46.12,Good,56.83,Satisfactory,389.46,Very Poor,7.78,Good,2.47,Good,37.85,Good,3,8.25,75,0.84,59,1766499066,6.0,0.0,0.0,0.0,0.0,661.42,,,,
245760219,Raya,27.5575987,77.7916007,156.41,Moderate,183.92,Moderate,732.76,Severe,21.85,Good,5.85,Good,80.84,Satisfactory,5,18.66,44,3.72,314,1766499066,54.0,3.0,0.0,0.0,0.0,38.31,636.23,,,
245760261,Etah,27.56002,78.6578425,187.91,Moderate,211.92,Poor,885.12,Severe,16.14,Good,5.48,Good,68.29,Satisfactory,5,18.96,44,3.72,281,1766499066,1215.0,0.0,0.0,0.0,0.0,30.42,,,,
245760340,Sitapur,27.5615568,80.6840082,293.51,Poor,315.49,Very Poor,1173.72,Severe,15.67,Good,5.67,Good,78.96,Satisfactory,5,18.38,47,2.65,277,1766499066,961.0,0.0,0.0,0.0,0.0,61.69,,,,
245760373,Bahraich,27.5752,81.5954,371.08,Very Poor,398.86,Very Poor,1457.82,Severe,21.84,Good,10.11,Good,99.39,Satisfactory,5,16.71,47,1.47,61,1766499066,1424.0,0.0,0.0,0.0,0.0,29.86,,,,
245760886,Ladnu,27.6418,74.3949,125.64,Moderate,173.81,Moderate,506.63,Severe,9.76,Good,5.63,Good,99.89,Satisfactory,5,18.75,31,4.06,339,1766499066,92.0,0.0,0.0,0.0,0.0,126.23,,,,
245760901,Kanwat,27.5889822,75.6989924,119.14,Moderate,172.72,Moderate,491.76,Severe,10.93,Good,3.99,Good,97.63,Satisfactory,5,16.84,38,3.51,326,1766499066,4.0,0.0,0.0,0.0,0.0,185.45,,,,
245761333,Bhinga,27.7033838,81.9338433,416.73,Severe,445.7,Severe,1566.68,Severe,19.83,Good,11.28,Good,102.85,Moderate,5,15.67,48,1.56,14,1766499066,262.0,0.0,0.0,0.0,0.0,23.29,,,,
245761558,Udaipurwati,27.7309897,75.4743975,149.12,Moderate,207.35,Poor,572.11,Severe,10.35,Good,5.36,Good,106.64,Moderate,5,15.84,41,2.42,320,1766499066,107.0,0.0,0.0,0.0,0.0,30.7,,,,
245761946,Deshnoke,27.7986365,73.3446504,150.05,Moderate,209.24,Poor,577.95,Severe,5.91,Good,4.06,Good,108.55,Moderate,5,19.26,30,3.89,348,1766499066,336.0,1.0,0.0,0.0,0.0,21.13,678.46,,,
245762061,Kasganj,27.8077034,78.6456226,209.29,Poor,237.94,Poor,1107.19,Severe,23.89,Good,7.32,Good,52.56,Satisfactory,5,18.95,42,3.85,281,1766499066,101.0,1.0,0.0,0.0,0.0,5.65,1311.07,,,
245762187,Laxmangarh,27.8214382,75.0250652,163.26,Moderate,222.83,Poor,584.62,Severe,7.75,Good,6.91,Good,114.69,Moderate,5,17.73,35,3.73,329,1766499066,200.0,0.0,0.0,0.0,0.0,2.4,,,,
245762524,Nawalgarh,27.8503,75.2741,171.27,Moderate,232.51,Poor,622.4,Severe,9.32,Good,6.46,Good,114.2,Moderate,5,16.99,38,3.25,323,1766498770,100.0,0.0,0.0,0.0,0.0,24.74,,,,
245762684,Nanpara,27.8684,81.5039,419.49,Severe,449.49,Severe,1602.17,Severe,22.16,Good,12.56,Good,97.95,Satisfactory,5,16.62,45,1.67,58,1766499066,456.0,0.0,0.0,0.0,0.0,21.85,,,,
245762879,Aligarh,27.8815412,78.0690216,168.71,Moderate,195.59,Moderate,859.44,Severe,24.62,Good,3.97,Good,52.74,Satisfactory,5,18.68,44,3.87,289,1766498480,4264.0,0.0,0.0,0.0,0.0,24.21,,,,
245762908,Hodal,27.8999168,77.3739284,160.51,Moderate,196.56,Moderate,803.61,Severe,25.18,Good,5.26,Good,65.35,Satisfactory,5,18.65,43,3.77,306,1766499066,808.0,0.0,0.0,0.0,0.0,3.99,,,,
245763609,Fatehpur Shekhawati,27.9959965,74.9604565,154.25,Moderate,210.84,Poor,558.67,Severe,7.86,Good,6.7,Good,112.13,Moderate,5,18.2,32,3.84,325,1766499066,101.0,0.0,0.0,0.0,0.0,59.12,,,,
245763835,Atrauli,28.0298331,78.2853798,195.17,Moderate,224.36,Poor,1028.3,Severe,27.16,Good,5.72,Good,47.54,Good,5,18.62,42,3.88,288,1766499066,39.0,0.0,0.0,0.0,0.0,73.63,,,,
245763838,Budaun,28.0367001,79.1234,221.65,Poor,247.81,Poor,1127.89,Severe,21.39,Good,7.52,Good,66.49,Satisfactory,5,18.74,40,4.02,286,1766499066,1600.0,0.0,0.0,0.0,0.0,16.83,,,,
