city_x,PM25 AQ,PM25 AQI Category,PM10 AQ,PM10 AQI Category,CO AQ,CO AQI Category,NO2 AQ,NO2 AQI Category,SO2 AQ,SO2 AQI Category,O3 AQ,O3 AQI Category,AQI,location_id,temperature,humidity,wind_speed,wind_deg,timestamp,hour,day_of_week,month,season,city_y,Road_Count,Industrial_Count,Farmland_Count,Landfill_Count,Dump_Site_Count,Distance_to_Nearest_Road_m,Distance_to_Nearest_Industrial_m,Distance_to_Nearest_Farmland_m,Distance_to_Nearest_Landfill_m,Distance_to_Nearest_Dump_m,latitude,longitude,Pollution_Source
Thondi,0.0315723005683014,Good,0.0365940735451624,Good,0.0308325691206025,Moderate,0.0270079849694692,Good,0.0289406826466364,Good,0.3801443877316411,Satisfactory,2,245584800,0.9196656605525888,0.6666666666666666,0.7821428571428571,0.15,1970-01-01 00:00:01.766499058,0,3,1,Winter,Thondi,129.0,0.0,0.0,0.0,0.0,8.96,916.48,814.3299999999999,894.22,340.4,9.7422651,79.0175877,Natural
Painavu,0.1613765523047779,Satisfactory,0.150035701535166,Satisfactory,0.0812432928137987,Poor,0.0267731329262564,Good,0.0495968187341212,Good,0.635581919345197,Moderate,5,245584837,0.7401903877408869,0.641025641025641,0.2023809523809523,0.2361111111111111,1970-01-01 00:00:01.766499058,0,3,1,Winter,Painavu,83.0,0.0,0.0,0.0,0.0,73.63,916.48,814.3299999999999,894.22,340.4,9.8540061,76.9446486,Natural
Usilampatti,0.0878341401810145,Good,0.0904141378079257,Satisfactory,0.0883963239741663,Very Poor,0.1343353687177078,Good,0.0660554512316359,Good,0.3886053248723962,Satisfactory,3,245585550,0.8662642210355236,0.5769230769230769,0.1273809523809523,0.2222222222222222,1970-01-01 00:00:01.766499058,0,3,1,Winter,Usilampatti,183.0,0.0,0.0,0.0,0.0,16.83,916.48,814.3299999999999,894.22,340.4,9.9648653,77.7898611,Natural
Muvattupuzha,0.1569985266259734,Satisfactory,0.1458050696179935,Satisfactory,0.071417143080135,Poor,0.0135039924847346,Good,0.0377775323097315,Good,0.5891847151331218,Moderate,5,245585625,0.980729045739494,0.7948717948717948,0.088095238095238,0.2555555555555556,1970-01-01 00:00:01.766499058,0,3,1,Winter,Muvattupuzha,476.0,2.0,60.0,0.0,0.0,13.26,1174.11,550.15,894.22,340.4,9.9831493,76.5781613,Natural
Theni,0.0960008419280151,Satisfactory,0.0982149232416994,Satisfactory,0.0867495268385006,Very Poor,0.0996946923438233,Good,0.0702529548216061,Good,0.4508208028693614,Moderate,4,245585698,0.8386347805897376,0.5384615384615384,0.2238095238095238,0.95,1970-01-01 00:00:01.766499058,0,3,1,Winter,Theni,337.0,4.0,3.0,0.0,0.0,16.43,802.75,827.91,894.22,340.4,10.0108143,77.4810104,Natural
Melur,0.0520732477373184,Good,0.0576936808282756,Good,0.0755224288306569,Poor,0.1619304837952089,Good,0.0604219595714127,Good,0.2740607899940222,Satisfactory,3,245585726,0.8732296261899234,0.6282051282051282,0.4011904761904762,0.1333333333333333,1970-01-01 00:00:01.766498492,0,3,1,Winter,Melur,157.0,0.0,0.0,0.0,0.0,0.0,916.48,814.3299999999999,894.22,340.4,10.0309005,78.337589,Natural
Angamaly,0.1671648074089665,Satisfactory,0.1547304534094966,Satisfactory,0.0709839808003746,Poor,0.0066932832315641,Good,0.0314812769247763,Good,0.5800340276819791,Moderate,5,245586161,0.9816577664267472,0.4102564102564102,0.2452380952380952,0.7222222222222222,1970-01-01 00:00:01.766499058,0,3,1,Winter,Angamaly,575.0,12.0,6.0,0.0,0.0,43.26,1285.45,704.47,894.22,340.4,10.1910284,76.3874109,Natural
Natham,0.0659019153862344,Good,0.0714209210996072,Good,0.083362275858032,Very Poor,0.1533583842179426,Good,0.058544129018005,Good,0.2712558053984458,Satisfactory,3,245586200,0.8472254469468308,0.6666666666666666,0.2428571428571428,0.1444444444444444,1970-01-01 00:00:01.766499058,0,3,1,Winter,Natham,80.0,2.0,1.0,0.0,0.0,0.0,2099.1,754.91,894.22,340.4,10.2256894,78.2299964,Natural
Chinnalapatti,0.0913070932435276,Good,0.0959478757586576,Satisfactory,0.1032955454527716,Very Poor,0.1705025833724753,Good,0.059980117088258,Good,0.2979721340874603,Satisfactory,3,245586306,0.8319015556071512,0.6666666666666666,0.1357142857142857,0.0444444444444444,1970-01-01 00:00:01.766498820,0,3,1,Winter,Chinnalapatti,665.0,1.0,2.0,0.0,0.0,11.94,1175.59,1464.06,894.22,340.4,10.2767592,77.9218398,Natural
Dindigul,0.0913070932435276,Good,0.0959478757586576,Satisfactory,0.1032955454527716,Very Poor,0.1705025833724753,Good,0.059980117088258,Good,0.2979721340874603,Satisfactory,3,245586375,0.8414209426514976,0.641025641025641,0.1273809523809523,0.2166666666666666,1970-01-01 00:00:01.766498761,0,3,1,Winter,Dindigul,1590.0,1.0,0.0,0.0,0.0,7.63,2343.34,814.3299999999999,894.22,340.4,10.365646,77.9693256,Natural
Thuvarankurichchi,0.0659019153862344,Good,0.0714209210996072,Good,0.083362275858032,Very Poor,0.1533583842179426,Good,0.058544129018005,Good,0.2712558053984458,Satisfactory,3,245586401,0.8504759693522173,0.6666666666666666,0.2559523809523809,0.1722222222222222,1970-01-01 00:00:01.766499058,0,3,1,Winter,Thuvarankurichchi,52.0,0.0,0.0,0.0,0.0,27.97,916.48,814.3299999999999,894.22,340.4,10.3758009,78.3872851,Natural
Muthupet,0.0349400126289202,Good,0.0414494823277401,Good,0.0342861602700435,Moderate,0.0320573038985439,Good,0.0289406826466364,Good,0.3669011817721985,Satisfactory,2,245586442,0.8634780589737636,0.7692307692307693,0.5166666666666666,0.1305555555555555,1970-01-01 00:00:01.766499058,0,3,1,Winter,Muthupet,203.0,0.0,2.0,0.0,0.0,12.1,916.48,1393.33,894.22,340.4,10.3956923,79.4944659,Natural
Vedasandur,0.1139128604504315,Satisfactory,0.117725812209925,Satisfactory,0.1166767477707751,Very Poor,0.17132456552372,Good,0.0572186015685408,Good,0.2921782314802041,Satisfactory,4,245586675,0.8562804736475504,0.5897435897435898,0.1904761904761904,0.3222222222222222,1970-01-01 00:00:01.766499058,0,3,1,Winter,Vedasandur,244.0,4.0,0.0,0.0,0.0,17.05,1664.82,814.3299999999999,894.22,340.4,10.5324146,77.9463173,Natural
Udumalapettai,0.1676699642180593,Satisfactory,0.1613709389503748,Satisfactory,0.1241926986790501,Severe,0.1326914044152183,Good,0.0706947973047608,Good,0.5316595392467927,Moderate,5,245586959,0.8156489435802182,0.6025641025641025,0.2166666666666666,0.4222222222222222,1970-01-01 00:00:01.766499058,0,3,1,Winter,Udumalapettai,1177.0,0.0,3.0,0.0,0.0,65.01,916.48,1324.35,894.22,340.4,10.5839,77.25,Natural
Orathanadu,0.0479057040623026,Good,0.0526419136022849,Good,0.0489902636046125,Poor,0.078088304368248,Good,0.0483817519054457,Good,0.3382535522140985,Satisfactory,3,245587128,0.8390991409333642,0.7564102564102563,0.3892857142857143,0.1666666666666666,1970-01-01 00:00:01.766499058,0,3,1,Winter,Orathanadu,185.0,0.0,0.0,0.0,0.0,83.16,916.48,814.3299999999999,894.22,340.4,10.6296502,79.2515516,Natural
Kilvelur,0.036076615449379,Good,0.0426990360585505,Good,0.0381260853446761,Moderate,0.0501409112259276,Good,0.0339114105821274,Good,0.341610337057985,Satisfactory,2,245587450,0.8551195727884839,0.8076923076923076,0.4761904761904761,0.1055555555555555,1970-01-01 00:00:01.766499058,0,3,1,Winter,Kilvelur,89.0,0.0,0.0,0.0,0.0,3.19,916.48,814.3299999999999,894.22,340.4,10.7690209,79.7421122,Natural
Thanjavur,0.0503051989054935,Good,0.0541949303820064,Good,0.0507502292638192,Poor,0.081728511038046,Good,0.0573290621893295,Good,0.3500252908447142,Satisfactory,3,245587589,0.8901787787322962,0.7564102564102563,0.4095238095238095,0.1944444444444444,1970-01-01 00:00:01.766499058,0,3,1,Winter,Thanjavur,1403.0,0.0,2.0,0.0,0.0,38.21,916.48,1238.2,894.22,340.4,10.7860267,79.1381497,Natural
Lalgudi,0.0622184803199326,Good,0.0659407354516244,Good,0.0722366392850871,Poor,0.1231798966651009,Good,0.0724621672373798,Good,0.318526693337012,Satisfactory,3,245587903,0.9182725795217088,0.6538461538461539,0.2452380952380952,0.25,1970-01-01 00:00:01.766498675,0,3,1,Winter,Lalgudi,265.0,0.0,0.0,0.0,0.0,26.16,916.48,814.3299999999999,894.22,340.4,10.877163,78.8138944,Natural
Kodavasal,0.0459482214270679,Good,0.0509817922170653,Good,0.0495717156738405,Poor,0.0829027712541098,Good,0.0534629404617253,Good,0.3306203154458086,Satisfactory,3,245588416,0.8363129788716044,0.8076923076923076,0.4154761904761905,0.1388888888888889,1970-01-01 00:00:01.766499058,0,3,1,Winter,Kodavasal,154.0,0.0,0.0,0.0,0.0,0.0,916.48,814.3299999999999,894.22,340.4,10.8552828,79.4809565,Natural
Musiri,0.0911808040412544,Good,0.0954659050339164,Satisfactory,0.1071510799789272,Very Poor,0.17132456552372,Good,0.0786479620015464,Good,0.2978801673794087,Satisfactory,3,245588792,0.8720687253308568,0.5641025641025641,0.3797619047619047,0.2111111111111111,1970-01-01 00:00:01.766499058,0,3,1,Winter,Musiri,307.0,0.0,2.0,0.0,0.0,2.94,916.48,530.87,894.22,340.4,10.951573,78.4419808,Natural
Karur,0.1393811829088612,Satisfactory,0.1452338450553374,Satisfactory,0.1540067510877836,Severe,0.2327383748238609,Good,0.0805257925549541,Good,0.2687727042810502,Satisfactory,4,245588836,0.8818202925470164,0.5256410256410257,0.313095238095238,0.3472222222222222,1970-01-01 00:00:01.766499058,0,3,1,Winter,Karur,771.0,0.0,1.0,0.0,0.0,27.76,916.48,2528.27,894.22,340.4,10.9596041,78.0807797,Natural
Kumbakonam,0.0525363081456535,Good,0.0566226347732952,Good,0.0553355056486702,Poor,0.0958196336308125,Good,0.0625207113663978,Good,0.3302984319676277,Satisfactory,3,245588875,0.8323659159507778,0.7948717948717948,0.4059523809523809,0.1472222222222222,1970-01-01 00:00:01.766498834,0,3,1,Winter,Kumbakonam,1340.0,1.0,0.0,0.0,0.0,57.37,976.14,814.3299999999999,894.22,340.4,10.9604108,79.3820861,Natural
Palladam,0.1629130709324353,Satisfactory,0.1584612638343449,Satisfactory,0.1274199527814091,Severe,0.1491310474401126,Good,0.0651717662653264,Good,0.4630063916862096,Moderate,5,245589056,0.9883909914093336,0.4743589743589743,0.2928571428571428,0.275,1970-01-01 00:00:01.766499058,0,3,1,Winter,Palladam,515.0,5.0,0.0,0.0,0.0,13.78,371.04,814.3299999999999,894.22,340.4,10.9962313,77.2835582,Natural
Thottiyam,0.1152809934750579,Satisfactory,0.1203498750446269,Satisfactory,0.1316501141441142,Severe,0.2034992954438703,Good,0.0797525682094333,Good,0.2832114774451648,Satisfactory,4,245589070,0.8697469236127234,0.5769230769230769,0.3285714285714285,0.2388888888888889,1970-01-01 00:00:01.766499058,0,3,1,Winter,Thottiyam,91.0,0.0,1.0,0.0,0.0,0.36,916.48,448.83,894.22,340.4,10.9891847,78.3354402,Vehicular
Coimbatore,0.1403283519259103,Satisfactory,0.1368796858264905,Satisfactory,0.1029599422450293,Very Poor,0.102630342883983,Good,0.0676018999226775,Good,0.5404423598657286,Moderate,4,245589078,0.9814255862549338,0.1794871794871794,0.1833333333333333,0.0277777777777777,1970-01-01 00:00:01.766499058,0,3,1,Winter,Coimbatore,1553.0,6.0,1.0,0.0,0.0,0.0,0.0,1762.69,894.22,340.4,11.0018115,76.9628425,Natural
Kangeyam,0.135929278046727,Satisfactory,0.1362192074259193,Satisfactory,0.1190103607734483,Very Poor,0.1565288868013151,Good,0.0530210979785706,Good,0.3241826458821907,Satisfactory,4,245589089,0.8588344555374972,0.4102564102564102,0.2154761904761904,0.3444444444444444,1970-01-01 00:00:01.766499058,0,3,1,Winter,Kangeyam,414.0,3.0,15.0,0.0,0.0,33.58,770.5,239.76,894.22,340.4,11.0060598,77.5607403,Natural
Thathaiyangarpet,0.1079983161439697,Satisfactory,0.1128704034273473,Satisfactory,0.1363446566896255,Severe,0.2267496477219351,Good,0.0920136971169778,Good,0.2783832252724514,Satisfactory,4,245589530,0.8620849779428836,0.5769230769230769,0.35,0.1527777777777778,1970-01-01 00:00:01.766499058,0,3,1,Winter,Thathaiyangarpet,76.0,0.0,0.0,0.0,0.0,0.0,916.48,814.3299999999999,894.22,340.4,11.121255,78.4496465,Vehicular
Thuraiyur,0.1079983161439697,Satisfactory,0.1128704034273473,Satisfactory,0.1363446566896255,Severe,0.2267496477219351,Good,0.0920136971169778,Good,0.2783832252724514,Satisfactory,4,245589607,0.8634780589737636,0.5641025641025641,0.3583333333333333,0.1138888888888888,1970-01-01 00:00:01.766498780,0,3,1,Winter,Thuraiyur,450.0,0.0,2.0,0.0,0.0,1.41,916.48,342.93,894.22,340.4,11.1518947,78.5957098,Vehicular
Ariyalur,0.0644495895600926,Good,0.0683684398429132,Good,0.0767633802267272,Poor,0.1370361672146547,Good,0.0776538164144482,Good,0.2991217179381064,Satisfactory,3,245589617,0.8873926166705363,0.6538461538461539,0.4178571428571428,0.2111111111111111,1970-01-01 00:00:01.766499058,0,3,1,Winter,Ariyalur,303.0,2.0,0.0,0.0,0.0,72.29,1536.12,814.3299999999999,894.22,340.4,11.1357708,79.0723203,Natural
Jayankondam,0.0617764681119764,Good,0.0646019278828989,Good,0.067920625939006,Poor,0.1309300140911225,Good,0.0905777090467248,Good,0.3145261415367637,Satisfactory,3,245589987,0.8312050150917112,0.7948717948717948,0.3964285714285714,0.1722222222222222,1970-01-01 00:00:01.766499058,0,3,1,Winter,Jayankondam,101.0,0.0,0.0,0.0,0.0,17.68,916.48,814.3299999999999,894.22,340.4,11.2119861,79.3648642,Natural
Perambalur,0.0812460534624289,Good,0.0863263120314173,Satisfactory,0.1103783340812862,Very Poor,0.1962188821042742,Good,0.0846128355241356,Good,0.2347450223019267,Satisfactory,3,245590129,0.8574413745066172,0.6153846153846153,0.2642857142857143,0.1388888888888889,1970-01-01 00:00:01.766499058,0,3,1,Winter,Perambalur,535.0,0.0,1.0,0.0,0.0,2.43,916.48,1006.97,894.22,340.4,11.2356695,78.8688353,Vehicular
Sendurai,0.0715217848873921,Good,0.0754730453409496,Good,0.0894928879436498,Very Poor,0.1640441521841239,Good,0.0875952722854302,Good,0.274106773348048,Satisfactory,3,245590422,0.886463895983283,0.7564102564102563,0.4261904761904762,0.2027777777777777,1970-01-01 00:00:01.766499058,0,3,1,Winter,Sendurai,9.0,1.0,1.0,0.0,0.0,49.52,1142.49,1927.57,894.22,340.4,11.2538986,79.1771548,Natural
Sendamangalam,0.158661334455904,Satisfactory,0.1633166726169225,Satisfactory,0.1947474195625451,Severe,0.3272663222170032,Good,0.1257041864575278,Good,0.3161355589276682,Satisfactory,5,245590728,0.9182725795217088,0.5897435897435898,0.2095238095238095,0.1861111111111111,1970-01-01 00:00:01.766499058,0,3,1,Winter,Sendamangalam,37.0,0.0,0.0,0.0,0.0,26.03,916.48,814.3299999999999,894.22,340.4,11.2812016,78.2350768,Industrial
Tiruchengodu,0.1656282887813092,Satisfactory,0.1691360228489825,Moderate,0.1865056291584554,Severe,0.3003757632691403,Good,0.1144372031370816,Good,0.3386674024003311,Satisfactory,5,245591866,0.9087531924773624,0.3974358974358974,0.1464285714285714,0.3861111111111111,1970-01-01 00:00:01.766499058,0,3,1,Winter,Tiruchengodu,874.0,2.0,0.0,0.0,0.0,1.71,789.43,814.3299999999999,894.22,340.4,11.3786608,77.8949223,Vehicular
Tittakudi,0.0731845927173226,Good,0.076633345233845,Good,0.0842168933289106,Very Poor,0.1727336777829966,Good,0.1328841268087926,Good,0.3014668689934244,Satisfactory,3,245592033,0.8534943115857906,0.6923076923076923,0.4214285714285714,0.2055555555555555,1970-01-01 00:00:01.766499058,0,3,1,Winter,Tittakudi,272.0,0.0,0.0,0.0,0.0,0.0,916.48,814.3299999999999,894.22,340.4,11.402175,79.1210712,Industrial
Pennadam,0.0671016628078299,Good,0.0701535166012138,Good,0.0722483463737292,Poor,0.1633395960544856,Good,0.1406163702640008,Good,0.315031958431048,Satisfactory,3,245592145,0.8453680055723242,0.7564102564102563,0.4261904761904762,0.2083333333333333,1970-01-01 00:00:01.766499058,0,3,1,Winter,Pennadam,131.0,1.0,0.0,0.0,0.0,19.72,2119.7,814.3299999999999,894.22,340.4,11.4028109,79.2416716,Natural
Udhagamandalam,0.1359924226478636,Satisfactory,0.1336843984291325,Satisfactory,0.0937464634836393,Very Poor,0.0807891028651949,Good,0.0660554512316359,Good,0.52250885179565,Moderate,4,245592179,0.5449268632458788,0.8461538461538461,0.0404761904761904,0.4527777777777778,1970-01-01 00:00:01.766498797,0,3,1,Winter,Udhagamandalam,557.0,2.0,10.0,0.0,0.0,20.63,1339.18,222.67,894.22,340.4,11.4126769,76.7030504,Natural
Bhavani,0.1157440538833929,Satisfactory,0.1191538736165655,Satisfactory,0.1245673255155996,Severe,0.190112728980742,Good,0.0774328951728708,Good,0.3453809720881041,Satisfactory,4,245592587,0.9194334803807755,0.4358974358974359,0.0654761904761904,0.3,1970-01-01 00:00:01.766499058,0,3,1,Winter,Bhavani,944.0,0.0,1.0,0.0,0.0,42.09,916.48,1677.37,894.22,340.4,11.4405993,77.6824386,Natural
Sankagiri,0.1307514207535255,Satisfactory,0.1338986076401285,Satisfactory,0.1482390587500731,Severe,0.2397839361202441,Good,0.0987517949850878,Good,0.3727410677334805,Satisfactory,4,245593029,0.8983050847457628,0.423076923076923,0.1416666666666666,0.25,1970-01-01 00:00:01.766499058,0,3,1,Winter,Sankagiri,297.0,3.0,0.0,0.0,0.0,16.74,1449.6,814.3299999999999,894.22,340.4,11.4760857,77.8704045,Natural
Veeraganur,0.085371500736687,Good,0.0895751517315244,Satisfactory,0.1072564437767067,Very Poor,0.190699859088774,Good,0.1176405611399536,Good,0.274980457074539,Satisfactory,3,245593044,0.8460645460877642,0.5641025641025641,0.2559523809523809,0.0527777777777777,1970-01-01 00:00:01.766499058,0,3,1,Winter,Veeraganur,30.0,0.0,0.0,0.0,0.0,63.64,916.48,814.3299999999999,894.22,340.4,11.4761379,78.7380844,Industrial
Parangipettai,0.0507893075142075,Good,0.0556408425562299,Good,0.060377358490566,Poor,0.1281117895725692,Good,0.0916823152546117,Good,0.3098358394261278,Satisfactory,3,245593200,0.909217552820989,0.6923076923076923,0.7726190476190476,0.1277777777777778,1970-01-01 00:00:01.766499058,0,3,1,Winter,Parangipettai,216.0,0.0,0.0,0.0,0.0,5.79,916.48,814.3299999999999,894.22,340.4,11.4905673,79.7568983,Natural
Gangavalli,0.085371500736687,Good,0.0895751517315244,Satisfactory,0.1072564437767067,Very Poor,0.190699859088774,Good,0.1176405611399536,Good,0.274980457074539,Satisfactory,3,245593619,0.8300441142326445,0.6025641025641025,0.2011904761904761,0.1138888888888888,1970-01-01 00:00:01.766499058,0,3,1,Winter,Gangavalli,112.0,0.0,0.0,0.0,0.0,4.64,916.48,814.3299999999999,894.22,340.4,11.499684,78.6447079,Industrial
Attayampatti,0.1457587876236581,Satisfactory,0.1486254908961085,Satisfactory,0.1699752199957073,Severe,0.2855800845467355,Good,0.1183033248646857,Good,0.3973881454913321,Satisfactory,4,245594398,0.861620617599257,0.4871794871794871,0.2523809523809524,0.1944444444444444,1970-01-01 00:00:01.766499058,0,3,1,Winter,Attayampatti,838.0,0.0,0.0,0.0,0.0,2.89,916.48,814.3299999999999,894.22,340.4,11.531861,78.0508039,Vehicular
Anthiyur,0.1007366870132603,Satisfactory,0.1044269903605855,Satisfactory,0.0989639226551676,Very Poor,0.1368013151714419,Good,0.0546780072904009,Good,0.315307858555203,Satisfactory,4,245595343,0.901323426979336,0.4743589743589743,0.0535714285714285,0.638888888888889,1970-01-01 00:00:01.766499058,0,3,1,Winter,Anthiyur,61.0,0.0,1.0,0.0,0.0,66.14,916.48,511.34,894.22,340.4,11.575293,77.5886003,Natural
Kalpetta,0.1808671858556093,Satisfactory,0.1698500535523027,Moderate,0.0806111100271214,Poor,0.0112728980742132,Good,0.0473876063183475,Good,0.632960868165724,Moderate,5,245596484,0.7452983515207802,0.717948717948718,0.1238095238095238,0.0277777777777777,1970-01-01 00:00:01.766499058,0,3,1,Winter,Kalpetta,131.0,0.0,12.0,0.0,0.0,0.03,916.48,1423.58,894.22,340.4,11.610278,76.08281,Natural
Kallakurichi,0.0773100399915807,Good,0.0798821849339521,Satisfactory,0.0811067101129733,Poor,0.1672146547674964,Good,0.166464155528554,Good,0.3423920540764243,Satisfactory,3,245598247,0.8581379150220572,0.5128205128205128,0.3226190476190476,0.0305555555555555,1970-01-01 00:00:01.766499058,0,3,1,Winter,Kallakurichi,488.0,1.0,5.0,0.0,0.0,27.53,1607.3,955.19,894.22,340.4,11.7406259,78.9637131,Natural
Thiyagadurgam,0.074868448747632,Good,0.0777936451267404,Good,0.0788745585451991,Poor,0.1814232033818693,Good,0.1786148238153098,Good,0.3291028647629558,Satisfactory,3,245598263,0.864406779661017,0.5256410256410257,0.3226190476190476,0.0861111111111111,1970-01-01 00:00:01.766499058,0,3,1,Winter,Thiyagadurgam,252.0,0.0,0.0,0.0,0.0,0.0,916.48,814.3299999999999,894.22,340.4,11.7417773,79.0733496,Industrial
Mettur,0.0927173226689118,Good,0.0963941449482327,Satisfactory,0.1017736239292891,Very Poor,0.1566463128229215,Good,0.0740086159284215,Good,0.3865820572952591,Satisfactory,3,245598417,0.9131646157418156,0.4743589743589743,0.1666666666666666,0.0555555555555555,1970-01-01 00:00:01.766499058,0,3,1,Winter,Mettur,551.0,3.0,0.0,0.0,0.0,32.62,210.35,814.3299999999999,894.22,340.4,11.7902463,77.7980929,Natural
Yercaud,0.0926120816670174,Good,0.0945733666547661,Satisfactory,0.1022341027492146,Very Poor,0.178604978863316,Good,0.1099083176847453,Good,0.4053892490918288,Satisfactory,3,245598638,0.6823775249593684,0.6538461538461539,0.2488095238095237,0.1888888888888888,1970-01-01 00:00:01.766499058,0,3,1,Winter,Yercaud,104.0,0.0,0.0,0.0,0.0,20.01,916.48,814.3299999999999,894.22,340.4,11.7852074,78.2075392,Industrial
Gundlupet,0.1768259313828667,Satisfactory,0.170653338093538,Moderate,0.1136485141753331,Very Poor,0.0821982151244715,Good,0.0807467137965315,Good,0.5732744746401802,Moderate,5,245598696,0.770838170420246,0.5641025641025641,0.2166666666666666,0.3305555555555555,1970-01-01 00:00:01.766499058,0,3,1,Winter,Gundlupet,499.0,0.0,2.0,0.0,0.0,17.68,916.48,755.5,894.22,340.4,11.808496,76.6916141,Natural
Sankarapuram,0.075352557356346,Good,0.076651196001428,Good,0.0660357846676162,Poor,0.1523015500234851,Good,0.2084391914282558,Good,0.3975720789074355,Satisfactory,3,245599518,0.8483863478058974,0.5256410256410257,0.2571428571428572,0.0305555555555555,1970-01-01 00:00:01.766499058,0,3,1,Winter,Sankarapuram,197.0,0.0,0.0,0.0,0.0,2.35,916.48,814.3299999999999,894.22,340.4,11.8873761,78.9166118,Industrial
Chamarajanagara,0.1591875394653757,Satisfactory,0.1566761870760443,Satisfactory,0.122382002302394,Severe,0.1158994833255049,Good,0.0958798188445819,Good,0.523382535522141,Moderate,5,245599932,0.7866264221035524,0.5641025641025641,0.2523809523809524,0.3083333333333333,1970-01-01 00:00:01.766499058,0,3,1,Winter,Chamarajanagara,697.0,2.0,0.0,0.0,0.0,13.0,746.32,814.3299999999999,894.22,340.4,11.9238058,76.9393558,Industrial
Puducherry,0.0519469585350452,Good,0.0578900392716886,Good,0.0659265185069559,Poor,0.1332785345232503,Good,0.0959902794653706,Good,0.3077665884949648,Satisfactory,3,245600130,0.887160436498723,0.6025641025641025,0.7773809523809524,0.0916666666666666,1970-01-01 00:00:01.766499058,0,3,1,Winter,Puducherry,1398.0,9.0,0.0,0.0,2.0,26.55,377.55,814.3299999999999,894.22,348.66,11.9340568,79.8306447,Industrial
Taliparamba,0.1840454641128183,Satisfactory,0.1671902891824348,Satisfactory,0.0857661313925581,Very Poor,0.0050493189290746,Good,0.0231967303656246,Good,0.5804938612222375,Moderate,5,245601884,0.837473879730671,0.641025641025641,0.1392857142857142,0.9916666666666668,1970-01-01 00:00:01.766499058,0,3,1,Winter,Taliparamba,230.0,1.0,6.0,0.0,0.0,8.95,577.02,886.08,894.22,340.4,12.0373542,75.3602841,Natural
Sreekandapuram,0.189349610608293,Satisfactory,0.1733666547661549,Moderate,0.0875182923260033,Very Poor,0.0065758572099577,Good,0.0292720645090025,Good,0.5974157355037476,Moderate,5,245601929,0.8251683306245646,0.6666666666666666,0.1142857142857142,0.0194444444444444,1970-01-01 00:00:01.766499058,0,3,1,Winter,Sreekandapuram,51.0,1.0,9.0,0.0,0.0,45.6,773.16,135.48,894.22,340.4,12.0472242,75.5104585,Natural
Hanur,0.1024415912439486,Satisfactory,0.1078721885041057,Satisfactory,0.1253517004546252,Severe,0.1768435885392202,Good,0.0871534298022754,Good,0.4438773164114591,Moderate,4,245602267,0.7833758996981658,0.5384615384615384,0.1892857142857142,0.4111111111111111,1970-01-01 00:00:01.766499058,0,3,1,Winter,Hanur,121.0,0.0,0.0,0.0,0.0,20.06,916.48,814.3299999999999,894.22,340.4,12.0870315,77.3017969,Natural
Yelanduru,0.1284150705114712,Satisfactory,0.1322206354873259,Satisfactory,0.140980663791926,Severe,0.1850634100516674,Good,0.0973158069148348,Good,0.4672368602565872,Moderate,4,245602307,0.7949849082888322,0.5,0.2023809523809523,0.3,1970-01-01 00:00:01.766499058,0,3,1,Winter,Yelanduru,18.0,0.0,0.0,0.0,0.0,72.61,916.48,814.3299999999999,894.22,340.4,12.0463301,77.0306546,Industrial
Nileshwaram,0.1640286255525152,Satisfactory,0.1479828632631203,Satisfactory,0.0811574408304228,Poor,0.003640206669798,Good,0.0149121838064729,Good,0.5560767002345152,Moderate,5,245602596,0.886463895983283,0.5641025641025641,0.1285714285714286,0.9861111111111112,1970-01-01 00:00:01.766499058,0,3,1,Winter,Nileshwaram,213.0,0.0,29.0,0.0,0.0,33.48,916.48,627.05,894.22,340.4,12.250817,75.1281569,Natural
Nanjanagudu,0.1730583035150494,Satisfactory,0.1696536951088897,Moderate,0.1395914226063881,Severe,0.1370361672146547,Good,0.0892521815972605,Good,0.5456384788706489,Moderate,5,245602738,0.9048061295565358,0.3717948717948718,0.2714285714285714,0.2277777777777777,1970-01-01 00:00:01.766499058,0,3,1,Winter,Nanjanagudu,796.0,1.0,0.0,0.0,0.0,1.67,2126.5,814.3299999999999,894.22,340.4,12.1186851,76.6817502,Natural
Kollegal,0.1284150705114712,Satisfactory,0.1322206354873259,Satisfactory,0.140980663791926,Severe,0.1850634100516674,Good,0.0973158069148348,Good,0.4672368602565872,Moderate,4,245603249,0.7949849082888322,0.4871794871794871,0.1809523809523809,0.3388888888888889,1970-01-01 00:00:01.766499058,0,3,1,Winter,Kollegal,125.0,0.0,0.0,0.0,0.0,29.48,916.48,814.3299999999999,894.22,340.4,12.1560966,77.1071726,Industrial
Tiruvannamalai,0.0809934750578825,Good,0.0861299535880043,Satisfactory,0.0872529316501141,Very Poor,0.207961484264913,Good,0.1831437092676461,Good,0.3305743320917828,Satisfactory,3,245603915,0.8332946366380312,0.5256410256410257,0.3023809523809523,0.1055555555555555,1970-01-01 00:00:01.766499058,0,3,1,Winter,Tiruvannamalai,1154.0,1.0,0.0,0.0,0.0,40.7,1424.11,814.3299999999999,894.22,340.4,12.2343228,79.0761989,Natural
